,timeframe,usecase,time_req,energy_req,dtime_idle,dtime_active,dtime_patience
574,A,welding,2018-04-18 08:30:00+02:00,2780.226715683707,0 days 00:05:39.569509219,0 days 06:57:02.040441152,0 days 01:00:00
575,A,boat_fishing,2018-04-19 18:15:00+02:00,3119.4524279116276,0 days 00:06:06.902805182,0 days 02:51:23.909103003,0 days 01:00:00
576,A,cooling_food,2018-04-19 08:45:00+02:00,1879.2409772391977,0 days 00:23:38.810040399,0 days 18:47:32.675180611,0 days 01:00:00
577,A,lighting_search,2018-04-19 20:00:00+02:00,2427.181960752138,0 days 00:36:16.981819610,1 days 04:53:42.084032233,0 days 01:00:00
578,A,evbs_fire,2018-04-19 11:30:00+02:00,661.263359058548,0 days 00:10:31.381898973,0 days 00:36:04.134629646,0 days 01:00:00
579,A,ceremony,2018-04-20 18:00:00+02:00,2877.936006535319,0 days 04:11:59.159557928,0 days 01:26:20.284811764,0 days 01:00:00
580,A,milling,2018-04-20 07:45:00+02:00,5268.5736595189865,0 days 00:08:29.256924962,0 days 07:01:29.153565692,0 days 01:00:00
581,A,evbs_fire,2018-04-20 11:15:00+02:00,65.57969840362195,0 days 00:18:20.715343693,0 days 00:03:34.624467504,0 days 01:00:00
582,A,lighting_construction,2018-04-20 18:00:00+02:00,1462.3504148126667,0 days 05:18:30.585545805,0 days 03:28:54.432126966,0 days 01:00:00
583,A,milling,2018-04-20 08:15:00+02:00,3861.898683996738,0 days 01:01:18.142144618,0 days 05:08:57.113683184,0 days 01:00:00
584,A,cooling_food,2018-04-21 08:45:00+02:00,1316.5426314725619,0 days 00:27:20.062132232,0 days 13:09:55.534733013,0 days 01:00:00
585,A,household,2018-04-21 10:45:00+02:00,1783.9376881314938,0 days 19:43:24.875477709,7 days 10:23:37.567727336,0 days 01:00:00
586,A,cooling_food,2018-04-21 09:00:00+02:00,2000.711216831725,0 days 00:14:32.473469450,0 days 20:00:25.603805941,0 days 01:00:00
587,A,cooling_food,2018-04-21 06:30:00+02:00,2356.6941593146553,0 days 00:26:15.623567336,0 days 23:34:00.989735329,0 days 01:00:00
588,A,welding,2018-04-21 09:30:00+02:00,2142.2811698780033,0 days 00:25:59.431057633,0 days 05:21:20.530528902,0 days 01:00:00
589,A,cooling_medical,2018-04-21 08:45:00+02:00,2481.261412917718,0 days 00:18:41.098801024,2 days 01:37:30.821730074,0 days 01:00:00
590,A,evbs_water,2018-04-21 08:15:00+02:00,363.36008471412936,0 days 00:22:57.230368680,0 days 03:18:11.784590643,0 days 01:00:00
591,A,boat_fishing,2018-04-21 19:00:00+02:00,5605.404988370589,0 days 00:03:42.912500529,0 days 05:07:59.357104518,0 days 01:00:00
592,A,milling,2018-04-22 09:00:00+02:00,4659.730069714424,0 days 00:12:41.304694777,0 days 06:12:46.704334629,0 days 01:00:00
593,A,cooling_food,2018-04-22 07:45:00+02:00,1332.9866640929688,0 days 00:27:27.095949306,0 days 13:19:47.519907348,0 days 01:00:00
594,A,powertool,2018-04-22 10:15:00+02:00,292.0134281456148,0 days 02:55:15.290324007,0 days 00:26:57.305140497,0 days 01:00:00
595,A,boat_fishing,2018-04-22 19:15:00+02:00,2012.545510265851,0 days 00:14:45.991530870,0 days 01:50:34.765418457,0 days 01:00:00
596,A,cooling_food,2018-04-23 07:30:00+02:00,1902.8340782902665,0 days 00:27:45.119093248,0 days 19:01:42.026818450,0 days 01:00:00
597,A,milling,2018-04-23 08:00:00+02:00,4119.3623889235305,0 days 00:44:46.150116129,0 days 05:29:32.939466831,0 days 01:00:00
598,A,household,2018-04-23 11:45:00+02:00,1236.9449724922151,0 days 23:27:58.121812350,5 days 03:41:40.190097199,0 days 01:00:00
599,A,evbs_fire,2018-04-23 11:45:00+02:00,96.29742105460265,0 days 00:06:38.967821668,0 days 00:05:15.155196180,0 days 01:00:00
600,A,lighting_search,2018-04-23 19:45:00+02:00,1926.0387778075246,0 days 00:58:09.208367817,0 days 22:55:44.519048893,0 days 01:00:00
601,A,cooling_food,2018-04-23 08:00:00+02:00,2982.434149415837,0 days 00:10:29.059000140,1 days 05:49:27.629378968,0 days 01:00:00
602,A,cooling_medical,2018-04-24 08:00:00+02:00,2100.3995617323494,0 days 00:09:59.290082776,1 days 18:00:28.768444729,0 days 01:00:00
603,A,lighting_search,2018-04-24 20:45:00+02:00,1852.9431906293926,0 days 01:21:09.690376860,0 days 22:03:31.851026974,0 days 01:00:00
604,A,lighting_search,2018-04-24 20:15:00+02:00,3431.9683148784748,0 days 00:26:45.005022877,1 days 16:51:24.356351934,0 days 01:00:00
605,A,milling,2018-04-25 07:45:00+02:00,4491.1996065554495,0 days 00:09:37.168842470,0 days 05:59:17.758111466,0 days 01:00:00
606,A,boat_fishing,2018-04-25 16:45:00+02:00,2532.9807306896155,0 days 00:12:32.180473659,0 days 02:19:10.485925348,0 days 01:00:00
607,A,cooling_food,2018-04-25 07:45:00+02:00,2650.4948530834768,0 days 00:42:58.125813987,1 days 02:30:17.814711006,0 days 01:00:00
608,A,welding,2018-04-25 11:15:00+02:00,3080.1590847894713,0 days 00:40:55.957776038,0 days 07:42:01.431763106,0 days 01:00:00
609,A,milling,2018-04-25 10:15:00+02:00,3678.5595956462744,0 days 01:39:13.968223210,0 days 04:54:17.086059100,0 days 01:00:00
610,A,household,2018-04-26 13:45:00+02:00,1241.426795168642,1 days 17:55:03.592384543,5 days 04:08:33.646260710,0 days 01:00:00
611,A,welding,2018-04-26 08:45:00+02:00,2316.8428285531963,0 days 00:03:21.764397193,0 days 05:47:31.585456978,0 days 01:00:00
612,A,lighting_construction,2018-04-26 19:15:00+02:00,1975.921616526968,0 days 06:14:15.525257143,0 days 04:42:16.470998802,0 days 01:00:00
613,A,milling,2018-04-26 08:00:00+02:00,6312.1469563478995,0 days 01:07:24.406249821,0 days 08:24:58.305390469,0 days 01:00:00
614,A,lighting_construction,2018-04-27 17:45:00+02:00,1386.6687636698039,0 days 04:34:22.058912766,0 days 03:18:05.732260027,0 days 01:00:00
615,A,evbs_fire,2018-04-27 12:30:00+02:00,252.39492250133497,0 days 00:16:11.040771658,0 days 00:13:46.019746369,0 days 01:00:00
616,A,household,2018-04-27 10:00:00+02:00,867.0915162445126,0 days 10:11:44.441975497,3 days 14:42:32.945848023,0 days 01:00:00
617,A,cooling_medical,2018-04-27 09:45:00+02:00,2614.2711524413126,0 days 00:03:45.402599361,2 days 04:17:07.522975773,0 days 01:00:00
618,A,welding,2018-04-27 09:45:00+02:00,2640.774145995922,0 days 00:28:16.326913137,0 days 06:36:06.967313964,0 days 01:00:00
619,A,household,2018-04-28 10:15:00+02:00,1787.296668053295,0 days 13:09:38.471097157,7 days 10:43:46.800499184,0 days 01:00:00
620,A,lighting_construction,2018-04-28 18:15:00+02:00,1828.0807374281073,0 days 06:00:57.345290352,0 days 04:21:09.263463670,0 days 01:00:00
621,A,milling,2018-04-28 08:15:00+02:00,6136.548070441149,0 days 00:26:24.442215975,0 days 08:10:55.430738119,0 days 01:00:00
622,A,household,2018-04-28 13:00:00+02:00,855.8711376205828,2 days 18:09:17.913403494,3 days 13:35:13.609543408,0 days 01:00:00
623,A,cooling_food,2018-04-28 07:45:00+02:00,2207.66065505129,0 days 00:10:15.850478046,0 days 22:04:35.783581846,0 days 01:00:00
624,A,milling,2018-04-28 08:00:00+02:00,4239.821937027761,0 days 00:16:26.005149886,0 days 05:39:11.145297733,0 days 01:00:00
625,A,milling,2018-04-29 07:30:00+02:00,6440.723634198802,0 days 00:32:06.185186671,0 days 08:35:15.473444154,0 days 01:00:00
626,A,evbs_water,2018-04-29 07:15:00+02:00,485.3830040417527,0 days 01:12:54.717863788,0 days 04:24:45.261950457,0 days 01:00:00
627,A,cooling_food,2018-04-29 09:45:00+02:00,1597.7588525124872,0 days 01:24:29.491278829,0 days 15:58:39.318690450,0 days 01:00:00
628,A,household,2018-04-30 12:45:00+02:00,1312.5683766453633,0 days 17:45:58.319285097,5 days 11:15:24.615592329,0 days 01:00:00
629,A,cooling_medical,2018-04-30 07:30:00+02:00,2540.312045797276,0 days 00:09:30.721574754,2 days 02:48:22.467297405,0 days 01:00:00
630,A,welding,2018-04-30 09:30:00+02:00,2038.5406229300713,0 days 00:22:50.659168461,0 days 05:05:46.865606370,0 days 01:00:00
631,A,household,2018-04-30 13:15:00+02:00,2448.40122711832,0 days 21:18:08.891187660,10 days 04:50:24.441762595,0 days 01:00:00
632,A,boat_fishing,2018-05-01 17:30:00+02:00,2998.191980345419,0 days 02:02:30.700196955,0 days 02:44:44.149385752,0 days 01:00:00
633,A,evbs_water,2018-05-01 06:15:00+02:00,464.02179269082364,0 days 00:25:13.798112998,0 days 04:13:06.167760790,0 days 01:00:00
634,A,cooling_food,2018-05-01 07:45:00+02:00,1927.3127038141724,0 days 00:07:47.818668183,0 days 19:16:23.257337311,0 days 01:00:00
635,A,cooling_food,2018-05-02 08:15:00+02:00,1736.5962871390682,0 days 00:17:52.680700446,0 days 17:21:57.466337007,0 days 01:00:00
636,A,milling,2018-05-02 08:30:00+02:00,6162.379124041797,0 days 00:08:25.044291366,0 days 08:12:59.419795399,0 days 01:00:00
637,A,evbs_water,2018-05-02 08:00:00+02:00,514.4705287357369,0 days 00:10:50.790641408,0 days 04:40:37.217304080,0 days 01:00:00
638,A,milling,2018-05-03 08:00:00+02:00,5200.026631674954,0 days 00:16:28.467616976,0 days 06:56:00.127832038,0 days 01:00:00
639,A,household,2018-05-03 11:45:00+02:00,3666.5654095878745,0 days 11:16:10.715264108,15 days 06:39:23.547451633,0 days 01:00:00
640,A,household,2018-05-03 13:15:00+02:00,2308.893356006538,0 days 12:31:13.510987125,9 days 14:53:21.608162354,0 days 01:00:00
641,A,cooling_food,2018-05-03 06:45:00+02:00,1612.0133455972039,0 days 00:15:10.328026730,0 days 16:07:12.480441499,0 days 01:00:00
642,A,evbs_water,2018-05-04 08:30:00+02:00,775.6354047206058,0 days 03:09:22.106989141,0 days 07:03:04.431427221,0 days 01:00:00
643,A,cooling_food,2018-05-04 06:15:00+02:00,1925.977607414104,0 days 00:21:44.071691054,0 days 19:15:35.193866907,0 days 01:00:00
644,A,cooling_food,2018-05-04 07:30:00+02:00,2316.1979831459566,0 days 00:31:07.066167819,0 days 23:09:43.127393256,0 days 01:00:00
645,A,milling,2018-05-04 09:30:00+02:00,4657.192714055751,0 days 00:11:25.495968555,0 days 06:12:34.525027468,0 days 01:00:00
646,A,boat_fishing,2018-05-04 17:15:00+02:00,1176.5430900571225,0 days 00:02:19.358666584,0 days 01:04:38.713483704,0 days 01:00:00
647,A,milling,2018-05-04 10:00:00+02:00,4319.338489708133,0 days 00:12:31.360184658,0 days 05:45:32.824750600,0 days 01:00:00
648,A,milling,2018-05-04 08:30:00+02:00,4566.476070839506,0 days 00:40:49.033903292,0 days 06:05:19.085140028,0 days 01:00:00
649,A,milling,2018-05-04 09:00:00+02:00,4792.900453776614,0 days 00:24:11.008394254,0 days 06:23:25.922178128,0 days 01:00:00
650,A,lighting_construction,2018-05-05 16:30:00+02:00,3902.0696801449285,0 days 05:36:28.318216031,0 days 09:17:26.311544098,0 days 01:00:00
651,A,cooling_food,2018-05-05 08:15:00+02:00,1526.9859961333411,0 days 00:05:07.247675817,0 days 15:16:11.495860798,0 days 01:00:00
652,A,boat_fishing,2018-05-05 18:00:00+02:00,3614.611791510601,0 days 00:09:38.174209261,0 days 03:18:36.302609376,0 days 01:00:00
653,A,lighting_search,2018-05-05 20:45:00+02:00,1573.1075652352263,0 days 00:30:08.956098475,0 days 18:43:38.895652938,0 days 01:00:00
654,A,welding,2018-05-05 09:15:00+02:00,2763.4868528424413,0 days 00:20:27.492794559,0 days 06:54:31.381675581,0 days 01:00:00
655,A,milling,2018-05-05 09:45:00+02:00,3661.5777805264693,0 days 00:08:56.328746546,0 days 04:52:55.573346528,0 days 01:00:00
656,A,milling,2018-05-05 06:30:00+02:00,4500.869744134291,0 days 00:37:40.733306263,0 days 06:00:04.174771845,0 days 01:00:00
657,A,cooling_medical,2018-05-05 07:15:00+02:00,2002.273558578001,0 days 00:16:23.489770530,1 days 16:02:43.696217616,0 days 01:00:00
658,A,welding,2018-05-06 09:00:00+02:00,2945.873534085978,0 days 00:47:41.155298160,0 days 07:21:52.861806774,0 days 01:00:00
659,A,household,2018-05-06 11:45:00+02:00,1095.7160047849916,0 days 13:01:09.982082182,4 days 13:34:17.761722596,0 days 01:00:00
660,A,evbs_water,2018-05-06 05:30:00+02:00,504.33954570537634,0 days 00:19:24.659223344,0 days 04:35:05.657859448,0 days 01:00:00
661,A,lighting_search,2018-05-06 20:45:00+02:00,1781.5877947157935,0 days 00:44:00.505820349,0 days 21:12:33.762630675,0 days 01:00:00
662,A,welding,2018-05-07 09:00:00+02:00,2318.6664017673543,0 days 00:29:37.933621724,0 days 05:47:47.997615904,0 days 01:00:00
663,A,welding,2018-05-07 07:45:00+02:00,2079.534139173935,0 days 00:17:26.442382066,0 days 05:11:55.807252566,0 days 01:00:00
664,A,welding,2018-05-07 09:30:00+02:00,2075.7740490669908,0 days 00:31:01.507607310,0 days 05:11:21.966441601,0 days 01:00:00
665,A,household,2018-05-07 12:00:00+02:00,2489.8539070700635,1 days 05:18:50.344445196,10 days 08:59:07.406545221,0 days 01:00:00
666,A,cooling_food,2018-05-08 07:15:00+02:00,2590.1089268773035,0 days 00:11:06.443632572,1 days 01:54:03.921367582,0 days 01:00:00
667,A,cooling_medical,2018-05-08 07:00:00+02:00,2421.6319896140344,0 days 00:57:23.651065458,2 days 00:25:57.503252211,0 days 01:00:00
668,A,household,2018-05-08 11:00:00+02:00,727.4328122969634,1 days 08:40:20.786466190,3 days 00:44:35.812426905,0 days 01:00:00
669,A,milling,2018-05-08 07:45:00+02:00,4146.604502057629,0 days 00:10:46.892512693,0 days 05:31:43.701609878,0 days 01:00:00
670,A,milling,2018-05-08 07:00:00+02:00,4303.178662902275,0 days 00:21:02.876429606,0 days 05:44:15.257581929,0 days 01:00:00
671,A,boat_fishing,2018-05-08 17:30:00+02:00,1961.0295351387958,0 days 00:15:38.941641529,0 days 01:47:44.932533424,0 days 01:00:00
672,A,welding,2018-05-09 08:30:00+02:00,2850.313357237803,0 days 00:16:08.991144663,0 days 07:07:32.820215142,0 days 01:00:00
673,A,cooling_medical,2018-05-09 07:45:00+02:00,916.9953839979702,0 days 01:00:12.993938769,0 days 18:20:23.667647852,0 days 01:00:00
674,A,lighting_construction,2018-05-09 18:45:00+02:00,1913.509598303152,0 days 06:40:52.647654507,0 days 04:33:21.510842598,0 days 01:00:00
675,A,milling,2018-05-09 07:45:00+02:00,6920.971795053422,0 days 00:16:17.442781035,0 days 09:13:40.664616258,0 days 01:00:00
676,A,cooling_food,2018-05-09 08:15:00+02:00,2479.476871444996,0 days 00:07:59.432174418,1 days 00:47:41.167372020,0 days 01:00:00
677,A,milling,2018-05-10 06:15:00+02:00,4227.429369682457,0 days 00:01:04.819503741,0 days 05:38:11.660974476,0 days 01:00:00
678,A,evbs_fire,2018-05-10 11:45:00+02:00,50.406156711516864,0 days 00:26:05.145704955,0 days 00:02:44.965603784,0 days 01:00:00
679,A,milling,2018-05-10 07:00:00+02:00,4510.050948286593,0 days 01:16:37.154921048,0 days 06:00:48.244551775,0 days 01:00:00
680,A,powertool,2018-05-11 09:45:00+02:00,594.1448922305818,0 days 02:26:06.730650924,0 days 00:54:50.648633892,0 days 01:00:00
681,A,evbs_fire,2018-05-11 10:15:00+02:00,183.67866449783804,0 days 00:23:29.964197518,0 days 00:10:01.130174720,0 days 01:00:00
682,A,household,2018-05-11 12:00:00+02:00,1557.2402089965685,0 days 11:07:27.433139617,6 days 11:43:26.475238765,0 days 01:00:00
683,A,evbs_fire,2018-05-12 12:30:00+02:00,80.20505744068987,0 days 00:18:09.926559172,0 days 00:04:22.489278895,0 days 01:00:00
684,A,evbs_fire,2018-05-12 12:45:00+02:00,365.424129140387,0 days 00:33:07.752434202,0 days 00:19:55.933513550,0 days 01:00:00
685,A,milling,2018-05-12 09:15:00+02:00,6483.217912168694,0 days 00:37:43.812291568,0 days 08:38:39.445978408,0 days 01:00:00
686,A,welding,2018-05-12 09:15:00+02:00,2263.40595391361,0 days 00:04:38.534180444,0 days 05:39:30.653585222,0 days 01:00:00
687,A,welding,2018-05-12 06:00:00+02:00,2255.308544189282,0 days 00:29:50.180564234,0 days 05:38:17.776897702,0 days 01:00:00
688,A,milling,2018-05-12 09:15:00+02:00,5742.974759296419,0 days 00:26:16.214500683,0 days 07:39:26.278844623,0 days 01:00:00
689,A,lighting_search,2018-05-12 20:00:00+02:00,2089.474934150014,0 days 00:46:29.560076479,1 days 00:52:28.925749286,0 days 01:00:00
690,A,cooling_medical,2018-05-13 07:15:00+02:00,1494.9765595720046,0 days 00:12:39.308279248,1 days 05:53:58.312289184,0 days 01:00:00
691,A,cooling_food,2018-05-13 08:30:00+02:00,1353.9079307649606,0 days 00:10:27.876355492,0 days 13:32:20.685507540,0 days 01:00:00
692,A,household,2018-05-13 10:45:00+02:00,1387.532016100885,0 days 11:56:19.058606102,5 days 18:45:11.525796316,0 days 01:00:00
693,A,evbs_water,2018-05-13 08:45:00+02:00,399.41887563157394,0 days 00:09:13.545566650,0 days 03:37:51.890475216,0 days 01:00:00
694,A,lighting_search,2018-05-14 18:45:00+02:00,2298.6812452886097,0 days 01:11:04.104585823,1 days 03:21:54.910512367,0 days 01:00:00
695,A,evbs_fire,2018-05-14 12:45:00+02:00,96.97900602492766,0 days 00:46:03.299949472,0 days 00:05:17.385837900,0 days 01:00:00
696,A,cooling_food,2018-05-14 09:30:00+02:00,2101.038198122647,0 days 00:47:12.121578002,0 days 21:00:37.375132413,0 days 01:00:00
697,A,boat_fishing,2018-05-14 18:45:00+02:00,1335.4367022441857,0 days 00:40:23.076378987,0 days 01:13:22.538578825,0 days 01:00:00
698,A,boat_fishing,2018-05-15 17:15:00+02:00,731.3045906005608,0 days 00:15:02.921902221,0 days 00:40:10.894254726,0 days 01:00:00
699,A,boat_fishing,2018-05-15 18:30:00+02:00,801.3793185045226,0 days 01:37:30.917088012,0 days 00:44:01.909841222,0 days 01:00:00
700,A,lighting_construction,2018-05-15 18:45:00+02:00,2322.424838664795,0 days 04:58:07.423245904,0 days 05:31:46.498617127,0 days 01:00:00
701,A,evbs_water,2018-05-15 07:45:00+02:00,627.6925033318912,0 days 00:20:38.512413247,0 days 05:42:22.663745406,0 days 01:00:00
702,A,cooling_food,2018-05-15 07:30:00+02:00,2377.195573526191,0 days 01:24:59.879425266,0 days 23:46:19.040646943,0 days 01:00:00
703,A,lighting_search,2018-05-15 20:30:00+02:00,2002.8754878042394,0 days 00:52:26.835917660,0 days 23:50:37.520905894,0 days 01:00:00
704,A,milling,2018-05-16 09:00:00+02:00,5462.442042914844,0 days 00:12:24.784123478,0 days 07:16:59.721805992,0 days 01:00:00
705,A,evbs_fire,2018-05-16 13:00:00+02:00,33.1629832591378,0 days 00:26:26.690860204,0 days 00:01:48.533399756,0 days 01:00:00
706,A,cooling_food,2018-05-16 06:45:00+02:00,2000.9618123896657,0 days 01:48:09.951048932,0 days 20:00:34.625246029,0 days 01:00:00
707,A,milling,2018-05-16 06:45:00+02:00,6780.6679273699865,0 days 00:14:46.607625279,0 days 09:02:27.206051377,0 days 01:00:00
708,A,welding,2018-05-16 09:15:00+02:00,2449.337233357637,0 days 00:12:00.741215869,0 days 06:07:24.035100218,0 days 01:00:00
709,A,cooling_food,2018-05-17 07:15:00+02:00,2555.351756881831,0 days 00:29:31.943014684,1 days 01:33:12.663247744,0 days 01:00:00
710,A,evbs_water,2018-05-17 07:00:00+02:00,404.86076074511504,0 days 00:20:32.112476520,0 days 03:40:49.988533476,0 days 01:00:00
711,A,lighting_search,2018-05-17 20:15:00+02:00,1150.5520830983046,0 days 00:24:23.291084372,0 days 13:41:49.374989926,0 days 01:00:00
712,A,household,2018-05-17 12:45:00+02:00,1203.8987486188987,0 days 16:54:19.111067413,5 days 00:23:23.549502804,0 days 01:00:00
713,A,boat_fishing,2018-05-17 19:15:00+02:00,2601.3134091220745,0 days 00:12:31.055181094,0 days 02:22:55.758491612,0 days 01:00:00
714,A,boat_fishing,2018-05-17 16:00:00+02:00,2837.5738429875787,0 days 01:27:36.266520495,0 days 02:35:54.639042817,0 days 01:00:00
715,A,household,2018-05-18 11:30:00+02:00,1777.1514093926091,0 days 12:43:41.889400622,7 days 09:42:54.507381339,0 days 01:00:00
716,A,cooling_food,2018-05-18 09:00:00+02:00,1503.0281072807918,0 days 00:06:52.551505929,0 days 15:01:49.011862108,0 days 01:00:00
717,A,household,2018-05-18 12:30:00+02:00,793.1347516854021,0 days 13:24:13.688057775,3 days 07:18:48.510606744,0 days 01:00:00
718,A,lighting_search,2018-05-18 18:00:00+02:00,1696.85841322779,0 days 00:21:15.865209363,0 days 20:12:02.503424048,0 days 01:00:00
719,A,household,2018-05-18 11:15:00+02:00,1117.8431843977548,0 days 18:38:23.792018636,4 days 15:47:03.546383190,0 days 01:00:00
720,A,welding,2018-05-19 09:45:00+02:00,1868.1837973342956,0 days 00:26:19.044029169,0 days 04:40:13.654176009,0 days 01:00:00
721,A,cooling_food,2018-05-19 08:15:00+02:00,1890.7044958085746,0 days 00:13:33.532635514,0 days 18:54:25.361849109,0 days 01:00:00
722,A,milling,2018-05-19 08:15:00+02:00,3933.980554370817,0 days 00:17:58.786060650,0 days 05:14:43.106660980,0 days 01:00:00
723,A,milling,2018-05-20 07:30:00+02:00,6434.863078560366,0 days 00:09:52.770346578,0 days 08:34:47.342777088,0 days 01:00:00
724,A,boat_fishing,2018-05-20 18:00:00+02:00,3751.3970799063277,0 days 01:22:52.161630070,0 days 03:26:07.243120572,0 days 01:00:00
725,A,boat_fishing,2018-05-20 19:00:00+02:00,2114.9596449793917,0 days 00:18:54.640504857,0 days 01:56:12.394433997,0 days 01:00:00
726,A,milling,2018-05-20 09:15:00+02:00,5082.0398795182655,0 days 00:10:24.338932690,0 days 06:46:33.791421687,0 days 01:00:00
727,A,household,2018-05-21 13:00:00+02:00,1663.0550843247295,0 days 19:22:50.055210991,6 days 22:18:19.830356902,0 days 01:00:00
