,time_req,step_req,time_dep,step_dep,time_active,time_idle,time_rental,steps_rental,time_return,step_return,time_recharge,time_blocked,steps_blocked,time_reavail,step_reavail,energy_avail,energy_req,soc_return,primary_commodity,secondary_commodity,process_obj,status,usecase_idx,usecase_name,num_resources,energy_req_pc
219,2018-02-03 10:15:00+01:00,3209,,,0 days 05:58:38.829381628,0 days 02:39:23.671362200,0 days 08:38:02.500743828,35,,,0 days 01:40:40.373159754,0 days 01:40:40.373159754,7,,,3000.0,2390.981042403042,0.20300631919898596,,,<commodity_des.RentalProcess object at 0x285f69c50>,failure - primary,9,welding,1,2390.981042403042
220,2018-02-03 17:00:00+01:00,3236,2018-02-03 17:00:00+01:00,3236,0 days 03:34:46.258089779,0 days 01:17:20.882325422,0 days 04:52:07.140415201,20,2018-02-03 22:00:00+01:00,3256,0 days 02:20:07.736900683,0 days 02:20:07.736900683,10,2018-02-04 00:30:00+01:00,3266,28050.0,2440.5791836701897,0.18647360544327019,['brs2'],['bev2'],<commodity_des.RentalProcess object at 0x28550d610>,sucess,-1,rex_bev,1,2440.5791836701897
221,2018-02-03 18:30:00+01:00,3242,,,0 days 08:06:00,0 days 01:01:40.692268020,0 days 09:07:40.692268020,37,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x285f6ab50>,failure - primary,10,ceremony,6,2700.0
222,2018-02-03 19:00:00+01:00,3244,,,0 days 07:45:41.853502908,0 days 01:00:38.027941462,0 days 08:46:19.881444370,36,,,0 days 01:48:56.106082551,0 days 01:48:56.106082551,8,,,18000.0,15523.251946060198,0.1375971141077668,,,<commodity_des.RentalProcess object at 0x285f6a3d0>,failure - primary,10,ceremony,6,2587.2086576766997
223,2018-02-04 05:45:00+01:00,3287,2018-02-04 05:45:00+01:00,3287,0 days 04:21:29.895864688,0 days 01:16:09.728677023,0 days 05:37:39.624541711,23,2018-02-04 11:30:00+01:00,3310,0 days 02:24:22.069855368,0 days 02:24:22.069855368,10,2018-02-04 14:00:00+01:00,3320,33150.0,7543.219165715984,0.16186453714266846,"['brs4', 'brs0', 'brs2']",['bev4'],<commodity_des.RentalProcess object at 0x28550e510>,sucess,-1,rex_bev,3,2514.4063885719947
224,2018-02-04 07:30:00+01:00,3294,,,1 days 09:54:10.830749205,0 days 01:04:55.412929909,1 days 10:59:06.243679114,140,,,0 days 01:47:03.727934167,0 days 01:47:03.727934167,8,,,3000.0,2542.7256406084675,0.15242478646384416,,,<commodity_des.RentalProcess object at 0x285f6b690>,failure - primary,3,cooling_food,1,2542.7256406084675
225,2018-02-04 07:30:00+01:00,3294,,,1 days 12:00:00,0 days 01:22:31.471316965,1 days 13:22:31.471316965,150,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f6b2d0>,failure - primary,3,cooling_food,1,2700.0
226,2018-02-04 09:15:00+01:00,3301,,,0 days 04:06:01.961077032,0 days 02:00:27.553671990,0 days 06:06:29.514749022,25,,,0 days 01:52:13.526105314,0 days 01:52:13.526105314,8,,,3000.0,2665.3540833531233,0.11154863888229229,,,<commodity_des.RentalProcess object at 0x285f6ba50>,failure - primary,8,powertool,1,2665.3540833531233
227,2018-02-04 10:15:00+01:00,3305,,,0 days 06:29:54.317514436,0 days 01:18:55.239634893,0 days 07:48:49.557149329,32,,,0 days 01:49:26.825968966,0 days 01:49:26.825968966,8,,,3000.0,2599.368612715323,0.13354379576155906,,,<commodity_des.RentalProcess object at 0x285f6be10>,failure - primary,9,welding,1,2599.368612715323
228,2018-02-04 10:45:00+01:00,3307,,,11 days 06:00:00,0 days 02:10:05.238143450,11 days 08:10:05.238143450,1089,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f6af10>,failure - primary,11,household,1,2700.0
229,2018-02-04 17:00:00+01:00,3332,2018-02-04 17:00:00+01:00,3332,0 days 12:25:58.742274126,0 days 01:34:54.204048199,0 days 14:00:52.946322325,57,2018-02-05 07:15:00+01:00,3389,0 days 01:49:56.025177240,0 days 01:49:56.025177240,8,2018-02-05 09:15:00+01:00,3397,6000.0,5221.853265314747,0.12969112244754222,"['brs2', 'brs8']",,<commodity_des.RentalProcess object at 0x285f74210>,sucess,0,lighting_construction,2,2610.9266326573734
230,2018-02-05 07:00:00+01:00,3388,,,0 days 05:05:02.042777968,0 days 02:45:23.303030950,0 days 07:50:25.345808918,32,,,0 days 01:39:00.136691096,0 days 01:39:00.136691096,7,,,12000.0,9405.2164275671,0.21623196436940828,,,<commodity_des.RentalProcess object at 0x285f74990>,failure - primary,7,cocoa,4,2351.304106891775
231,2018-02-05 07:00:00+01:00,3388,,,0 days 06:45:00,0 days 00:53:12.235973319,0 days 07:38:12.235973319,31,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f75110>,failure - primary,9,welding,1,2700.0
232,2018-02-05 11:15:00+01:00,3405,2018-02-05 11:15:00+01:00,3405,11 days 06:00:00,0 days 01:16:50.722468795,11 days 07:16:50.722468795,1086,2018-02-16 18:45:00+01:00,4491,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-02-16 20:45:00+01:00,4499,3000.0,2700.0,0.1,['brs8'],,<commodity_des.RentalProcess object at 0x285f75890>,sucess,11,household,1,2700.0
233,2018-02-05 12:00:00+01:00,3408,2018-02-05 12:00:00+01:00,3408,10 days 21:24:31.261222929,0 days 01:04:42.075895306,10 days 22:29:13.337118235,1050,2018-02-16 10:30:00+01:00,4458,0 days 01:50:04.008850688,0 days 01:50:04.008850688,8,2018-02-16 12:30:00+01:00,4466,3000.0,2614.0868367303583,0.12863772108988056,['brs2'],,<commodity_des.RentalProcess object at 0x285f745d0>,sucess,11,household,1,2614.0868367303583
234,2018-02-05 18:15:00+01:00,3433,,,0 days 08:06:00,0 days 01:25:01.933372383,0 days 09:31:01.933372383,39,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,18000.0,16200.0,0.1,,,<commodity_des.RentalProcess object at 0x285f754d0>,failure - primary,10,ceremony,6,2700.0
235,2018-02-05 19:30:00+01:00,3438,2018-02-05 19:30:00+01:00,3438,1 days 07:56:22.697256634,0 days 02:19:01.465863711,1 days 10:15:24.163120345,138,2018-02-07 06:00:00+01:00,3576,0 days 01:52:57.927417232,0 days 01:52:57.927417232,8,2018-02-07 08:00:00+01:00,3584,3000.0,2682.9296026548113,0.10569013244839619,['brs6'],,<commodity_des.RentalProcess object at 0x285f74d50>,sucess,1,lighting_search,1,2682.9296026548113
236,2018-02-06 07:15:00+01:00,3485,2018-02-06 07:15:00+01:00,3485,0 days 04:09:13.846153845,0 days 01:02:55.274107801,0 days 05:12:09.120261646,21,2018-02-06 12:30:00+01:00,3506,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-02-06 14:30:00+01:00,3514,3000.0,2700.0,0.1,['brs9'],,<commodity_des.RentalProcess object at 0x285f76f10>,sucess,8,powertool,1,2700.0
237,2018-02-06 07:45:00+01:00,3487,2018-02-06 07:45:00+01:00,3487,0 days 06:22:54.035362203,0 days 00:38:17.821454892,0 days 07:01:11.856817095,29,2018-02-06 15:00:00+01:00,3516,0 days 01:47:28.852031497,0 days 01:47:28.852031497,8,2018-02-06 17:00:00+01:00,3524,3000.0,2552.670595800268,0.14910980139991073,['brs0'],,<commodity_des.RentalProcess object at 0x285f772d0>,sucess,9,welding,1,2552.670595800268
238,2018-02-06 08:00:00+01:00,3488,2018-02-06 08:00:00+01:00,3488,0 days 23:28:45.146219768,0 days 01:03:47.106184474,1 days 00:32:32.252404242,99,2018-02-07 08:45:00+01:00,3587,0 days 01:48:44.748129243,0 days 01:48:44.748129243,8,2018-02-07 10:45:00+01:00,3595,3000.0,2582.712801159535,0.1390957329468217,['brs4'],,<commodity_des.RentalProcess object at 0x285f76790>,sucess,4,evbs_water,1,2582.712801159535
239,2018-02-06 09:30:00+01:00,3494,,,0 days 21:33:09.897086681,0 days 00:38:23.118963550,0 days 22:11:33.016050231,89,,,0 days 01:39:49.395564586,0 days 01:39:49.395564586,7,,,3000.0,2370.8024109819803,0.2097325296726733,,,<commodity_des.RentalProcess object at 0x285f76010>,failure - primary,4,evbs_water,1,2370.8024109819803
240,2018-02-06 17:00:00+01:00,3524,,,0 days 06:21:32.875642648,0 days 01:05:46.174325146,0 days 07:27:19.049967794,30,,,0 days 01:29:15.058629859,0 days 01:29:15.058629859,6,,,18000.0,12718.26424591567,0.29342976411579613,,,<commodity_des.RentalProcess object at 0x285f75c50>,failure - primary,10,ceremony,6,2119.7107076526117
241,2018-02-06 19:15:00+01:00,3533,2018-02-06 19:15:00+01:00,3533,0 days 11:58:12.118095217,0 days 00:45:42.118123690,0 days 12:43:54.236218907,51,2018-02-07 08:00:00+01:00,3584,0 days 01:45:50.417403505,0 days 01:45:50.417403505,8,2018-02-07 10:00:00+01:00,3592,6000.0,5027.41377777535,0.1620977037041082,"['brs9', 'brs0']",,<commodity_des.RentalProcess object at 0x285f763d0>,sucess,0,lighting_construction,2,2513.706888887675
242,2018-02-06 19:30:00+01:00,3534,,,1 days 08:08:34.285714285,0 days 01:12:54.783017244,1 days 09:21:29.068731529,134,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f76b50>,failure - primary,1,lighting_search,1,2700.0
243,2018-02-07 06:15:00+01:00,3577,,,0 days 09:58:18.340485384,0 days 00:34:09.279817262,0 days 10:32:27.620302646,43,,,0 days 01:44:57.954471118,0 days 01:44:57.954471118,7,,,9000.0,7478.820934454829,0.16901989617168584,,,<commodity_des.RentalProcess object at 0x285f77690>,failure - primary,6,milling,3,2492.940311484943
244,2018-02-07 08:00:00+01:00,3584,2018-02-07 08:00:00+01:00,3584,1 days 08:49:58.283153191,0 days 00:54:50.209815099,1 days 09:44:48.492968290,135,2018-02-08 17:45:00+01:00,3719,0 days 01:43:40.962271220,0 days 01:43:40.962271220,7,2018-02-08 19:30:00+01:00,3726,3000.0,2462.464232358116,0.17917858921396124,['brs6'],,<commodity_des.RentalProcess object at 0x285f7c990>,sucess,3,cooling_food,1,2462.464232358116
245,2018-02-07 08:15:00+01:00,3585,,,1 days 11:04:57.526462599,0 days 01:07:50.890423929,1 days 12:12:48.416886528,145,,,0 days 01:50:47.238234874,0 days 01:50:47.238234874,8,,,3000.0,2631.1984679708303,0.12293384400972315,,,<commodity_des.RentalProcess object at 0x285f7c5d0>,failure - primary,3,cooling_food,1,2631.1984679708303
246,2018-02-07 11:15:00+01:00,3597,2018-02-07 11:15:00+01:00,3597,8 days 11:45:03.846566610,0 days 01:42:28.795267598,8 days 13:27:32.641834208,822,2018-02-16 00:45:00+01:00,4419,0 days 01:25:47.395414502,0 days 01:25:47.395414502,6,2018-02-16 02:15:00+01:00,4425,3000.0,2037.510684907254,0.320829771697582,['brs4'],,<commodity_des.RentalProcess object at 0x285f77a50>,sucess,11,household,1,2037.510684907254
247,2018-02-07 13:45:00+01:00,3607,2018-02-07 13:45:00+01:00,3607,11 days 06:00:00,0 days 02:18:40.216135363,11 days 08:18:40.216135363,1090,2018-02-18 22:15:00+01:00,4697,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-02-19 00:15:00+01:00,4705,3000.0,2700.0,0.1,['brs0'],,<commodity_des.RentalProcess object at 0x285f7c210>,sucess,11,household,1,2700.0
248,2018-02-07 17:30:00+01:00,3622,,,0 days 06:18:02.852594002,0 days 01:00:54.833692215,0 days 07:18:57.686286217,30,,,0 days 01:28:25.930431346,0 days 01:28:25.930431346,6,,,18000.0,12601.584774445388,0.2999119569752562,,,<commodity_des.RentalProcess object at 0x285f77e10>,failure - primary,10,ceremony,6,2100.2641290742313
249,2018-02-08 06:45:00+01:00,3675,,,0 days 10:35:21.875642095,0 days 01:18:52.139832040,0 days 11:54:14.015474135,48,,,0 days 01:51:28.048358260,0 days 01:51:28.048358260,8,,,9000.0,7942.057425436713,0.11754917495147635,,,<commodity_des.RentalProcess object at 0x285f7d890>,failure - primary,6,milling,3,2647.352475145571
250,2018-02-08 08:30:00+01:00,3682,2018-02-08 08:30:00+01:00,3682,1 days 11:06:03.596618797,0 days 03:40:07.855806327,1 days 14:46:11.452425124,156,2018-02-09 23:30:00+01:00,3838,0 days 01:50:50.715611516,0 days 01:50:50.715611516,8,2018-02-10 01:30:00+01:00,3846,3000.0,2632.574929558309,0.1224750234805636,['brs9'],,<commodity_des.RentalProcess object at 0x285f7d4d0>,sucess,3,cooling_food,1,2632.574929558309
251,2018-02-08 09:00:00+01:00,3684,,,0 days 10:32:42.255597350,0 days 01:39:41.289430233,0 days 12:12:23.545027583,49,,,0 days 01:51:00.044841639,0 days 01:51:00.044841639,8,,,9000.0,7908.803249448132,0.12124408339465192,,,<commodity_des.RentalProcess object at 0x285f7d110>,failure - primary,6,milling,3,2636.267749816044
252,2018-02-08 09:15:00+01:00,3685,,,0 days 05:50:16.216216216,0 days 01:01:17.073670594,0 days 06:51:33.289886810,28,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,12000.0,10800.0,0.1,,,<commodity_des.RentalProcess object at 0x285f7e010>,failure - primary,7,cocoa,4,2700.0
253,2018-02-08 09:30:00+01:00,3686,,,0 days 06:34:10.404518624,0 days 01:47:36.432908808,0 days 08:21:46.837427432,34,,,0 days 01:50:38.710040316,0 days 01:50:38.710040316,8,,,3000.0,2627.822724291487,0.12405909190283769,,,<commodity_des.RentalProcess object at 0x285f7dc50>,failure - primary,9,welding,1,2627.822724291487
254,2018-02-08 18:30:00+01:00,3722,,,0 days 07:45:35.369775201,0 days 00:56:46.087142154,0 days 08:42:21.456917355,35,,,0 days 01:48:54.589421098,0 days 01:48:54.589421098,8,,,18000.0,15519.649875111561,0.13779722916046883,,,<commodity_des.RentalProcess object at 0x285f7cd50>,failure - primary,10,ceremony,6,2586.6083125185937
255,2018-02-09 06:30:00+01:00,3770,,,0 days 10:48:00,0 days 01:55:43.793143316,0 days 12:43:43.793143316,51,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,9000.0,8100.0,0.1,,,<commodity_des.RentalProcess object at 0x285f7ef10>,failure - primary,6,milling,3,2700.0
256,2018-02-09 08:00:00+01:00,3776,2018-02-09 08:00:00+01:00,3776,1 days 10:29:42.460876852,0 days 01:34:10.694893915,1 days 12:03:53.155770767,145,2018-02-10 20:15:00+01:00,3921,0 days 01:50:23.064580100,0 days 01:50:23.064580100,8,2018-02-10 22:15:00+01:00,3929,3000.0,2621.6297296224475,0.1261234234591842,['brs6'],,<commodity_des.RentalProcess object at 0x285f7f690>,sucess,2,cooling_medical,1,2621.6297296224475
257,2018-02-09 08:15:00+01:00,3777,,,0 days 10:48:00,0 days 02:49:16.716029782,0 days 13:37:16.716029782,55,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,9000.0,8100.0,0.1,,,<commodity_des.RentalProcess object at 0x285f7eb50>,failure - primary,6,milling,3,2700.0
258,2018-02-09 09:15:00+01:00,3781,,,0 days 03:33:13.268980699,0 days 02:11:00.052623808,0 days 05:44:13.321604507,23,,,0 days 01:37:15.526201724,0 days 01:37:15.526201724,7,,,3000.0,2309.8957881819165,0.23003473727269447,,,<commodity_des.RentalProcess object at 0x285f7e3d0>,failure - primary,8,powertool,1,2309.8957881819165
259,2018-02-09 17:30:00+01:00,3814,,,0 days 12:26:51.189175428,0 days 01:00:27.479791386,0 days 13:27:18.668966814,54,,,0 days 01:50:03.754194273,0 days 01:50:03.754194273,8,,,6000.0,5227.972070466645,0.12867132158889252,,,<commodity_des.RentalProcess object at 0x285f7e790>,failure - primary,0,lighting_construction,2,2613.9860352333226
260,2018-02-09 18:30:00+01:00,3818,,,0 days 05:41:14.420695826,0 days 02:03:50.180177862,0 days 07:45:04.600873688,32,,,0 days 01:19:49.338174460,0 days 01:19:49.338174460,6,,,18000.0,11374.678164348607,0.3680734353139663,,,<commodity_des.RentalProcess object at 0x285f7f2d0>,failure - primary,10,ceremony,6,1895.779694058101
261,2018-02-10 07:15:00+01:00,3869,2018-02-10 07:15:00+01:00,3869,1 days 05:39:51.946614838,0 days 02:03:48.265835979,1 days 07:43:40.212450817,127,2018-02-11 15:00:00+01:00,3996,0 days 01:34:55.570486123,0 days 01:34:55.570486123,7,2018-02-11 16:45:00+01:00,4003,3000.0,2254.49665075773,0.24850111641408987,['brs9'],,<commodity_des.RentalProcess object at 0x285f80210>,sucess,2,cooling_medical,1,2254.49665075773
262,2018-02-10 09:00:00+01:00,3876,2018-02-10 09:00:00+01:00,3876,0 days 22:54:23.191840116,0 days 03:12:40.728959175,1 days 02:07:03.920799291,105,2018-02-11 11:15:00+01:00,3981,0 days 01:46:05.579720990,0 days 01:46:05.579720990,8,2018-02-11 13:15:00+01:00,3989,3000.0,2519.7086395591095,0.16009712014696337,['brs5'],,<commodity_des.RentalProcess object at 0x285f7fa50>,sucess,4,evbs_water,1,2519.7086395591095
263,2018-02-10 09:00:00+01:00,3876,,,0 days 05:50:14.097119002,0 days 00:53:39.923260458,0 days 06:43:54.020379460,27,,,0 days 01:53:40.364854411,0 days 01:53:40.364854411,8,,,12000.0,10798.911019486935,0.10009074837608878,,,<commodity_des.RentalProcess object at 0x285f7fe10>,failure - primary,7,cocoa,4,2699.727754871734
264,2018-02-10 09:15:00+01:00,3877,,,0 days 03:42:03.449545635,0 days 01:06:27.909151840,0 days 04:48:31.358697475,20,,,0 days 01:41:17.362950640,0 days 01:41:17.362950640,7,,,3000.0,2405.6228346287676,0.19812572179041085,,,<commodity_des.RentalProcess object at 0x285f80990>,failure - primary,8,powertool,1,2405.6228346287676
265,2018-02-10 20:15:00+01:00,3921,,,0 days 08:53:34.993506415,0 days 00:49:56.814817684,0 days 09:43:31.808324099,39,,,0 days 01:42:13.398755965,0 days 01:42:13.398755965,7,,,12000.0,9711.214696945628,0.19073210858786435,,,<commodity_des.RentalProcess object at 0x285f805d0>,failure - primary,12,boat_fishing,4,2427.803674236407
266,2018-02-11 08:00:00+01:00,3968,,,0 days 10:44:22.438307788,0 days 02:06:07.677965854,0 days 12:50:30.116273642,52,,,0 days 01:53:02.883913648,0 days 01:53:02.883913648,8,,,9000.0,8054.6746474558295,0.1050361502826855,,,<commodity_des.RentalProcess object at 0x285f81890>,failure - primary,6,milling,3,2684.8915491519433
267,2018-02-11 08:00:00+01:00,3968,,,0 days 04:57:19.228079534,0 days 01:11:28.218441188,0 days 06:08:47.446520722,25,,,0 days 01:36:29.924903005,0 days 01:36:29.924903005,7,,,12000.0,9167.381096427569,0.23605157529770265,,,<commodity_des.RentalProcess object at 0x285f81110>,failure - primary,7,cocoa,4,2291.8452741068922
268,2018-02-11 08:30:00+01:00,3970,2018-02-11 08:30:00+01:00,3970,0 days 06:37:34.053017908,0 days 00:49:22.149467389,0 days 07:26:56.202485297,30,2018-02-11 16:00:00+01:00,4000,0 days 01:51:35.874531342,0 days 01:51:35.874531342,8,2018-02-11 18:00:00+01:00,4008,3000.0,2650.450335323383,0.11651655489220568,['brs6'],,<commodity_des.RentalProcess object at 0x285f80d50>,sucess,9,welding,1,2650.450335323383
269,2018-02-11 08:30:00+01:00,3970,,,0 days 05:44:04.430126036,0 days 01:43:37.690895308,0 days 07:27:42.121021344,30,,,0 days 01:51:40.385216343,0 days 01:51:40.385216343,8,,,12000.0,10608.94325921306,0.11592139506557837,,,<commodity_des.RentalProcess object at 0x285f814d0>,failure - primary,7,cocoa,4,2652.235814803265
270,2018-02-11 19:00:00+01:00,4012,,,0 days 05:44:35.066759028,0 days 01:18:37.535694789,0 days 07:03:12.602453817,29,,,0 days 01:20:36.272926089,0 days 01:20:36.272926089,6,,,18000.0,11486.148199459574,0.3618806555855792,,,<commodity_des.RentalProcess object at 0x285f81c50>,failure - primary,10,ceremony,6,1914.3580332432625
271,2018-02-12 09:30:00+01:00,4070,2018-02-12 09:30:00+01:00,4070,0 days 02:44:40.067966144,0 days 01:25:06.303304113,0 days 04:09:46.371270257,17,2018-02-12 13:45:00+01:00,4087,0 days 01:15:06.697668769,0 days 01:15:06.697668769,6,2018-02-12 15:15:00+01:00,4093,3000.0,1783.9011605538158,0.4053662798153947,['brs7'],,<commodity_des.RentalProcess object at 0x285f82790>,sucess,8,powertool,1,1783.9011605538158
272,2018-02-12 10:45:00+01:00,4075,2018-02-12 10:45:00+01:00,4075,0 days 06:45:00,0 days 00:57:20.787851491,0 days 07:42:20.787851491,31,2018-02-12 18:30:00+01:00,4106,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,2018-02-12 20:30:00+01:00,4114,3000.0,2700.0,0.1,['brs3'],,<commodity_des.RentalProcess object at 0x285f823d0>,sucess,9,welding,1,2700.0
273,2018-02-12 12:45:00+01:00,4083,2018-02-12 12:45:00+01:00,4083,11 days 00:28:01.640173090,0 days 02:01:13.074853969,11 days 02:29:14.715027059,1066,2018-02-23 15:15:00+01:00,5149,0 days 01:51:21.274667881,0 days 01:51:21.274667881,8,2018-02-23 17:15:00+01:00,5157,3000.0,2644.6712227030303,0.11844292576565656,['brs6'],,<commodity_des.RentalProcess object at 0x285f82b50>,sucess,11,household,1,2644.6712227030303
274,2018-02-12 17:30:00+01:00,4102,2018-02-12 17:30:00+01:00,4102,0 days 09:39:21.604664300,0 days 01:24:30.530335456,0 days 11:03:52.134999756,45,2018-02-13 04:45:00+01:00,4147,0 days 01:50:59.591630425,0 days 01:50:59.591630425,8,2018-02-13 06:45:00+01:00,4155,12000.0,10544.353414837626,0.12130388209686449,"['brs1', 'brs5', 'brs9', 'brs7']",,<commodity_des.RentalProcess object at 0x285f82010>,sucess,12,boat_fishing,4,2636.0883537094064
275,2018-02-12 19:15:00+01:00,4109,,,1 days 08:08:34.285714285,0 days 01:22:00.765187100,1 days 09:30:35.050901385,135,,,0 days 01:53:41.052631578,0 days 01:53:41.052631578,8,,,3000.0,2700.0,0.1,,,<commodity_des.RentalProcess object at 0x285f82f10>,failure - primary,1,lighting_search,1,2700.0
276,2018-02-13 07:45:00+01:00,4159,2018-02-13 07:45:00+01:00,4159,1 days 10:25:00.985840374,0 days 01:01:28.371972792,1 days 11:26:29.357813166,142,2018-02-14 19:15:00+01:00,4301,0 days 01:50:08.052578152,0 days 01:50:08.052578152,8,2018-02-14 21:15:00+01:00,4309,3000.0,2615.687478852358,0.12810417371588065,['brs7'],,<commodity_des.RentalProcess object at 0x285f945d0>,sucess,2,cooling_medical,1,2615.687478852358
