time,power_w
2008-10-21 04:15:00+02:00,4002
2008-10-21 04:30:00+02:00,4323
2008-10-21 04:45:00+02:00,3063
2008-10-21 05:00:00+02:00,2697
2008-10-21 05:15:00+02:00,21
2008-10-21 05:30:00+02:00,5477
2008-10-21 05:45:00+02:00,3981
2008-10-21 06:00:00+02:00,1239
2008-10-21 06:15:00+02:00,3886
2008-10-21 06:30:00+02:00,1887
2008-10-21 06:45:00+02:00,1268
2008-10-21 07:00:00+02:00,2632
2008-10-21 07:15:00+02:00,3277
2008-10-21 07:30:00+02:00,1840
2008-10-21 07:45:00+02:00,1691
2008-10-21 08:00:00+02:00,1389
2008-10-21 08:15:00+02:00,1801
2008-10-21 08:30:00+02:00,2349
2008-10-21 08:45:00+02:00,2691
2008-10-21 09:00:00+02:00,1904
2008-10-21 09:15:00+02:00,3036
2008-10-21 09:30:00+02:00,361
2008-10-21 09:45:00+02:00,2152
2008-10-21 10:00:00+02:00,807
2008-10-21 10:15:00+02:00,741
2008-10-21 10:30:00+02:00,2248
2008-10-21 10:45:00+02:00,801
2008-10-21 11:00:00+02:00,1921
2008-10-21 11:15:00+02:00,1286
2008-10-21 11:30:00+02:00,1243
2008-10-21 11:45:00+02:00,1844
2008-10-21 12:00:00+02:00,1682
2008-10-21 12:15:00+02:00,2083
2008-10-21 12:30:00+02:00,2102
2008-10-21 12:45:00+02:00,0
2008-10-21 13:00:00+02:00,982
2008-10-21 13:15:00+02:00,3395
2008-10-21 13:30:00+02:00,790
2008-10-21 13:45:00+02:00,1152
2008-10-21 14:00:00+02:00,2081
2008-10-21 14:15:00+02:00,1555
2008-10-21 14:30:00+02:00,2309
2008-10-21 14:45:00+02:00,3007
2008-10-21 15:00:00+02:00,1890
2008-10-21 15:15:00+02:00,718
2008-10-21 15:30:00+02:00,1372
2008-10-21 15:45:00+02:00,1995
2008-10-21 16:00:00+02:00,3661
2008-10-21 16:15:00+02:00,3205
2008-10-21 16:30:00+02:00,1471
2008-10-21 16:45:00+02:00,3466
2008-10-21 17:00:00+02:00,767
2008-10-21 17:15:00+02:00,1850
2008-10-21 17:30:00+02:00,0
2008-10-21 17:45:00+02:00,1654
2008-10-21 18:00:00+02:00,2218
2008-10-21 18:15:00+02:00,1713
2008-10-21 18:30:00+02:00,2098
2008-10-21 18:45:00+02:00,4300
2008-10-21 19:00:00+02:00,2102
2008-10-21 19:15:00+02:00,4719
2008-10-21 19:30:00+02:00,2107
2008-10-21 19:45:00+02:00,3466
2008-10-21 20:00:00+02:00,6633
2008-10-21 20:15:00+02:00,7597
2008-10-21 20:30:00+02:00,5891
2008-10-21 20:45:00+02:00,6356
2008-10-21 21:00:00+02:00,8200
2008-10-21 21:15:00+02:00,7304
2008-10-21 21:30:00+02:00,6093
2008-10-21 21:45:00+02:00,5035
2008-10-21 22:00:00+02:00,8174
2008-10-21 22:15:00+02:00,5590
2008-10-21 22:30:00+02:00,2673
2008-10-21 22:45:00+02:00,6628
2008-10-21 23:00:00+02:00,8202
2008-10-21 23:15:00+02:00,4464
2008-10-21 23:30:00+02:00,5584
2008-10-21 23:45:00+02:00,4910
2008-10-22 00:00:00+02:00,6103
2008-10-22 00:15:00+02:00,6180
2008-10-22 00:30:00+02:00,5508
2008-10-22 00:45:00+02:00,6881
2008-10-22 01:00:00+02:00,4552
2008-10-22 01:15:00+02:00,5629
2008-10-22 01:30:00+02:00,5818
2008-10-22 01:45:00+02:00,2505
2008-10-22 02:00:00+02:00,3595
2008-10-22 02:15:00+02:00,5329
2008-10-22 02:30:00+02:00,3772
2008-10-22 02:45:00+02:00,4367
2008-10-22 03:00:00+02:00,4375
2008-10-22 03:15:00+02:00,3646
2008-10-22 03:30:00+02:00,5212
2008-10-22 03:45:00+02:00,5402
2008-10-22 04:00:00+02:00,3366
2008-10-22 04:15:00+02:00,4027
2008-10-22 04:30:00+02:00,1271
2008-10-22 04:45:00+02:00,3581
2008-10-22 05:00:00+02:00,3515
2008-10-22 05:15:00+02:00,3524
2008-10-22 05:30:00+02:00,2548
2008-10-22 05:45:00+02:00,3761
2008-10-22 06:00:00+02:00,2635
2008-10-22 06:15:00+02:00,2063
2008-10-22 06:30:00+02:00,3325
2008-10-22 06:45:00+02:00,4938
2008-10-22 07:00:00+02:00,3565
2008-10-22 07:15:00+02:00,2667
2008-10-22 07:30:00+02:00,2567
2008-10-22 07:45:00+02:00,1457
2008-10-22 08:00:00+02:00,2393
2008-10-22 08:15:00+02:00,283
2008-10-22 08:30:00+02:00,1919
2008-10-22 08:45:00+02:00,2062
2008-10-22 09:00:00+02:00,1664
2008-10-22 09:15:00+02:00,1923
2008-10-22 09:30:00+02:00,2626
2008-10-22 09:45:00+02:00,2054
2008-10-22 10:00:00+02:00,3101
2008-10-22 10:15:00+02:00,943
2008-10-22 10:30:00+02:00,2911
2008-10-22 10:45:00+02:00,2688
2008-10-22 11:00:00+02:00,3922
2008-10-22 11:15:00+02:00,2084
2008-10-22 11:30:00+02:00,2355
2008-10-22 11:45:00+02:00,1717
2008-10-22 12:00:00+02:00,172
2008-10-22 12:15:00+02:00,2326
2008-10-22 12:30:00+02:00,2369
2008-10-22 12:45:00+02:00,966
2008-10-22 13:00:00+02:00,4751
2008-10-22 13:15:00+02:00,3861
2008-10-22 13:30:00+02:00,2974
2008-10-22 13:45:00+02:00,3004
2008-10-22 14:00:00+02:00,2549
2008-10-22 14:15:00+02:00,4126
2008-10-22 14:30:00+02:00,3356
2008-10-22 14:45:00+02:00,4258
2008-10-22 15:00:00+02:00,174
2008-10-22 15:15:00+02:00,2334
2008-10-22 15:30:00+02:00,3089
2008-10-22 15:45:00+02:00,1013
2008-10-22 16:00:00+02:00,2880
2008-10-22 16:15:00+02:00,2131
2008-10-22 16:30:00+02:00,2981
2008-10-22 16:45:00+02:00,4253
2008-10-22 17:00:00+02:00,2557
2008-10-22 17:15:00+02:00,1009
2008-10-22 17:30:00+02:00,4965
2008-10-22 17:45:00+02:00,3158
2008-10-22 18:00:00+02:00,2982
2008-10-22 18:15:00+02:00,4886
2008-10-22 18:30:00+02:00,2786
2008-10-22 18:45:00+02:00,3740
2008-10-22 19:00:00+02:00,1772
2008-10-22 19:15:00+02:00,4397
2008-10-22 19:30:00+02:00,4815
2008-10-22 19:45:00+02:00,8429
2008-10-22 20:00:00+02:00,9002
2008-10-22 20:15:00+02:00,5126
2008-10-22 20:30:00+02:00,10785
2008-10-22 20:45:00+02:00,7552
2008-10-22 21:00:00+02:00,6772
2008-10-22 21:15:00+02:00,8004
2008-10-22 21:30:00+02:00,12043
2008-10-22 21:45:00+02:00,3599
2008-10-22 22:00:00+02:00,6791
2008-10-22 22:15:00+02:00,5676
2008-10-22 22:30:00+02:00,4320
2008-10-22 22:45:00+02:00,5411
2008-10-22 23:00:00+02:00,10610
2008-10-22 23:15:00+02:00,6907
2008-10-22 23:30:00+02:00,4023
2008-10-22 23:45:00+02:00,5902
2008-10-23 00:00:00+02:00,5426
2008-10-23 00:15:00+02:00,6516
2008-10-23 00:30:00+02:00,6608
2008-10-23 00:45:00+02:00,4269
2008-10-23 01:00:00+02:00,5366
2008-10-23 01:15:00+02:00,2776
2008-10-23 01:30:00+02:00,2815
2008-10-23 01:45:00+02:00,5289
2008-10-23 02:00:00+02:00,2329
2008-10-23 02:15:00+02:00,2217
2008-10-23 02:30:00+02:00,2987
2008-10-23 02:45:00+02:00,4374
2008-10-23 03:00:00+02:00,3262
2008-10-23 03:15:00+02:00,2148
2008-10-23 03:30:00+02:00,2004
2008-10-23 03:45:00+02:00,2931
2008-10-23 04:00:00+02:00,3695
2008-10-23 04:15:00+02:00,2887
2008-10-23 04:30:00+02:00,3029
2008-10-23 04:45:00+02:00,2092
2008-10-23 05:00:00+02:00,2623
2008-10-23 05:15:00+02:00,1033
2008-10-23 05:30:00+02:00,2605
2008-10-23 05:45:00+02:00,1735
2008-10-23 06:00:00+02:00,2178
2008-10-23 06:15:00+02:00,1892
2008-10-23 06:30:00+02:00,1179
2008-10-23 06:45:00+02:00,1571
2008-10-23 07:00:00+02:00,3259
2008-10-23 07:15:00+02:00,1898
2008-10-23 07:30:00+02:00,2023
2008-10-23 07:45:00+02:00,969
2008-10-23 08:00:00+02:00,1928
2008-10-23 08:15:00+02:00,1583
2008-10-23 08:30:00+02:00,1141
2008-10-23 08:45:00+02:00,583
2008-10-23 09:00:00+02:00,2583
2008-10-23 09:15:00+02:00,1813
2008-10-23 09:30:00+02:00,495
2008-10-23 09:45:00+02:00,1017
2008-10-23 10:00:00+02:00,1309
2008-10-23 10:15:00+02:00,2763
2008-10-23 10:30:00+02:00,1004
2008-10-23 10:45:00+02:00,1132
2008-10-23 11:00:00+02:00,491
2008-10-23 11:15:00+02:00,1255
2008-10-23 11:30:00+02:00,2288
2008-10-23 11:45:00+02:00,829
2008-10-23 12:00:00+02:00,1259
2008-10-23 12:15:00+02:00,3146
2008-10-23 12:30:00+02:00,1619
2008-10-23 12:45:00+02:00,1434
2008-10-23 13:00:00+02:00,1760
2008-10-23 13:15:00+02:00,1721
2008-10-23 13:30:00+02:00,2566
2008-10-23 13:45:00+02:00,1667
2008-10-23 14:00:00+02:00,521
2008-10-23 14:15:00+02:00,2970
2008-10-23 14:30:00+02:00,2368
2008-10-23 14:45:00+02:00,3406
2008-10-23 15:00:00+02:00,0
2008-10-23 15:15:00+02:00,1650
2008-10-23 15:30:00+02:00,1807
2008-10-23 15:45:00+02:00,1310
2008-10-23 16:00:00+02:00,3795
2008-10-23 16:15:00+02:00,3263
2008-10-23 16:30:00+02:00,3325
2008-10-23 16:45:00+02:00,3615
2008-10-23 17:00:00+02:00,1408
2008-10-23 17:15:00+02:00,717
2008-10-23 17:30:00+02:00,2107
2008-10-23 17:45:00+02:00,1040
2008-10-23 18:00:00+02:00,3635
2008-10-23 18:15:00+02:00,3029
2008-10-23 18:30:00+02:00,2671
2008-10-23 18:45:00+02:00,1929
2008-10-23 19:00:00+02:00,2134
2008-10-23 19:15:00+02:00,1797
2008-10-23 19:30:00+02:00,4700
2008-10-23 19:45:00+02:00,6767
2008-10-23 20:00:00+02:00,6051
2008-10-23 20:15:00+02:00,7626
2008-10-23 20:30:00+02:00,6766
2008-10-23 20:45:00+02:00,4929
2008-10-23 21:00:00+02:00,5967
2008-10-23 21:15:00+02:00,4604
2008-10-23 21:30:00+02:00,9140
2008-10-23 21:45:00+02:00,8948
2008-10-23 22:00:00+02:00,7844
2008-10-23 22:15:00+02:00,5481
2008-10-23 22:30:00+02:00,6172
2008-10-23 22:45:00+02:00,4110
2008-10-23 23:00:00+02:00,4914
2008-10-23 23:15:00+02:00,5430
2008-10-23 23:30:00+02:00,6184
2008-10-23 23:45:00+02:00,3931
2008-10-24 00:00:00+02:00,5021
2008-10-24 00:15:00+02:00,331
2008-10-24 00:30:00+02:00,3617
2008-10-24 00:45:00+02:00,4783
2008-10-24 01:00:00+02:00,1395
2008-10-24 01:15:00+02:00,3796
2008-10-24 01:30:00+02:00,4403
2008-10-24 01:45:00+02:00,3795
2008-10-24 02:00:00+02:00,3190
2008-10-24 02:15:00+02:00,3745
2008-10-24 02:30:00+02:00,1668
2008-10-24 02:45:00+02:00,4599
2008-10-24 03:00:00+02:00,6087
2008-10-24 03:15:00+02:00,1164
2008-10-24 03:30:00+02:00,1718
2008-10-24 03:45:00+02:00,2930
2008-10-24 04:00:00+02:00,3332
2008-10-24 04:15:00+02:00,1670
2008-10-24 04:30:00+02:00,1880
2008-10-24 04:45:00+02:00,919
2008-10-24 05:00:00+02:00,4554
2008-10-24 05:15:00+02:00,3190
2008-10-24 05:30:00+02:00,4238
2008-10-24 05:45:00+02:00,3883
2008-10-24 06:00:00+02:00,2690
2008-10-24 06:15:00+02:00,3315
2008-10-24 06:30:00+02:00,2020
2008-10-24 06:45:00+02:00,1347
2008-10-24 07:00:00+02:00,2136
2008-10-24 07:15:00+02:00,2004
2008-10-24 07:30:00+02:00,1512
2008-10-24 07:45:00+02:00,1819
2008-10-24 08:00:00+02:00,2385
2008-10-24 08:15:00+02:00,1902
2008-10-24 08:30:00+02:00,1475
2008-10-24 08:45:00+02:00,1719
2008-10-24 09:00:00+02:00,1264
2008-10-24 09:15:00+02:00,1815
2008-10-24 09:30:00+02:00,1831
2008-10-24 09:45:00+02:00,3582
2008-10-24 10:00:00+02:00,1274
2008-10-24 10:15:00+02:00,1788
2008-10-24 10:30:00+02:00,503
2008-10-24 10:45:00+02:00,3489
2008-10-24 11:00:00+02:00,676
2008-10-24 11:15:00+02:00,1587
2008-10-24 11:30:00+02:00,898
2008-10-24 11:45:00+02:00,2224
2008-10-24 12:00:00+02:00,85
2008-10-24 12:15:00+02:00,4487
2008-10-24 12:30:00+02:00,1292
2008-10-24 12:45:00+02:00,1979
2008-10-24 13:00:00+02:00,4022
2008-10-24 13:15:00+02:00,1158
2008-10-24 13:30:00+02:00,4431
2008-10-24 13:45:00+02:00,2016
2008-10-24 14:00:00+02:00,0
2008-10-24 14:15:00+02:00,1286
2008-10-24 14:30:00+02:00,1916
2008-10-24 14:45:00+02:00,2563
2008-10-24 15:00:00+02:00,0
2008-10-24 15:15:00+02:00,2755
2008-10-24 15:30:00+02:00,2817
2008-10-24 15:45:00+02:00,2501
2008-10-24 16:00:00+02:00,1387
2008-10-24 16:15:00+02:00,667
2008-10-24 16:30:00+02:00,2088
2008-10-24 16:45:00+02:00,2239
2008-10-24 17:00:00+02:00,1834
2008-10-24 17:15:00+02:00,12
2008-10-24 17:30:00+02:00,2778
2008-10-24 17:45:00+02:00,1487
2008-10-24 18:00:00+02:00,1784
2008-10-24 18:15:00+02:00,2475
2008-10-24 18:30:00+02:00,2713
2008-10-24 18:45:00+02:00,3603
2008-10-24 19:00:00+02:00,3536
2008-10-24 19:15:00+02:00,6698
2008-10-24 19:30:00+02:00,4703
2008-10-24 19:45:00+02:00,5848
2008-10-24 20:00:00+02:00,6380
2008-10-24 20:15:00+02:00,8532
2008-10-24 20:30:00+02:00,7445
2008-10-24 20:45:00+02:00,7189
2008-10-24 21:00:00+02:00,9636
2008-10-24 21:15:00+02:00,5649
2008-10-24 21:30:00+02:00,6799
2008-10-24 21:45:00+02:00,9883
2008-10-24 22:00:00+02:00,6179
2008-10-24 22:15:00+02:00,3963
2008-10-24 22:30:00+02:00,4935
2008-10-24 22:45:00+02:00,3529
2008-10-24 23:00:00+02:00,6730
2008-10-24 23:15:00+02:00,4534
2008-10-24 23:30:00+02:00,6369
2008-10-24 23:45:00+02:00,5883
2008-10-25 00:00:00+02:00,6212
2008-10-25 00:15:00+02:00,4933
2008-10-25 00:30:00+02:00,5298
2008-10-25 00:45:00+02:00,3908
2008-10-25 01:00:00+02:00,4973
2008-10-25 01:15:00+02:00,1868
2008-10-25 01:30:00+02:00,4476
2008-10-25 01:45:00+02:00,3421
2008-10-25 02:00:00+02:00,3716
2008-10-25 02:15:00+02:00,2264
2008-10-25 02:30:00+02:00,6538
2008-10-25 02:45:00+02:00,6579
2008-10-25 03:00:00+02:00,5394
2008-10-25 03:15:00+02:00,3262
2008-10-25 03:30:00+02:00,4645
2008-10-25 03:45:00+02:00,5033
2008-10-25 04:00:00+02:00,4026
2008-10-25 04:15:00+02:00,5080
2008-10-25 04:30:00+02:00,2640
2008-10-25 04:45:00+02:00,4116
2008-10-25 05:00:00+02:00,3013
2008-10-25 05:15:00+02:00,1783
2008-10-25 05:30:00+02:00,3065
2008-10-25 05:45:00+02:00,3587
2008-10-25 06:00:00+02:00,2578
2008-10-25 06:15:00+02:00,2899
2008-10-25 06:30:00+02:00,4710
2008-10-25 06:45:00+02:00,908
2008-10-25 07:00:00+02:00,2523
2008-10-25 07:15:00+02:00,2654
2008-10-25 07:30:00+02:00,1862
2008-10-25 07:45:00+02:00,2326
2008-10-25 08:00:00+02:00,2206
2008-10-25 08:15:00+02:00,1408
2008-10-25 08:30:00+02:00,1032
2008-10-25 08:45:00+02:00,3248
2008-10-25 09:00:00+02:00,2498
2008-10-25 09:15:00+02:00,1855
2008-10-25 09:30:00+02:00,2279
2008-10-25 09:45:00+02:00,2167
2008-10-25 10:00:00+02:00,3027
2008-10-25 10:15:00+02:00,2295
2008-10-25 10:30:00+02:00,2934
2008-10-25 10:45:00+02:00,2048
2008-10-25 11:00:00+02:00,2027
2008-10-25 11:15:00+02:00,1355
2008-10-25 11:30:00+02:00,1851
2008-10-25 11:45:00+02:00,3652
2008-10-25 12:00:00+02:00,3043
2008-10-25 12:15:00+02:00,2727
2008-10-25 12:30:00+02:00,2770
2008-10-25 12:45:00+02:00,0
2008-10-25 13:00:00+02:00,793
2008-10-25 13:15:00+02:00,4015
2008-10-25 13:30:00+02:00,3163
2008-10-25 13:45:00+02:00,2718
2008-10-25 14:00:00+02:00,1329
2008-10-25 14:15:00+02:00,6184
2008-10-25 14:30:00+02:00,2149
2008-10-25 14:45:00+02:00,3153
2008-10-25 15:00:00+02:00,2620
2008-10-25 15:15:00+02:00,3543
2008-10-25 15:30:00+02:00,0
2008-10-25 15:45:00+02:00,344
2008-10-25 16:00:00+02:00,1482
2008-10-25 16:15:00+02:00,5219
2008-10-25 16:30:00+02:00,1544
2008-10-25 16:45:00+02:00,1844
2008-10-25 17:00:00+02:00,1595
2008-10-25 17:15:00+02:00,2673
2008-10-25 17:30:00+02:00,4373
2008-10-25 17:45:00+02:00,762
2008-10-25 18:00:00+02:00,3567
2008-10-25 18:15:00+02:00,1975
2008-10-25 18:30:00+02:00,986
2008-10-25 18:45:00+02:00,4019
2008-10-25 19:00:00+02:00,3484
2008-10-25 19:15:00+02:00,5386
2008-10-25 19:30:00+02:00,7129
2008-10-25 19:45:00+02:00,10247
2008-10-25 20:00:00+02:00,4258
2008-10-25 20:15:00+02:00,9106
2008-10-25 20:30:00+02:00,7089
2008-10-25 20:45:00+02:00,7896
2008-10-25 21:00:00+02:00,7184
2008-10-25 21:15:00+02:00,7436
2008-10-25 21:30:00+02:00,11195
2008-10-25 21:45:00+02:00,6223
2008-10-25 22:00:00+02:00,6536
2008-10-25 22:15:00+02:00,6778
2008-10-25 22:30:00+02:00,7190
2008-10-25 22:45:00+02:00,7535
2008-10-25 23:00:00+02:00,10181
2008-10-25 23:15:00+02:00,5210
2008-10-25 23:30:00+02:00,6012
2008-10-25 23:45:00+02:00,6219
2008-10-26 00:00:00+02:00,3316
2008-10-26 00:15:00+02:00,777
2008-10-26 00:30:00+02:00,4786
2008-10-26 00:45:00+02:00,6442
2008-10-26 01:00:00+02:00,4454
2008-10-26 01:15:00+02:00,1396
2008-10-26 01:30:00+02:00,4527
2008-10-26 01:45:00+02:00,5327
2008-10-26 02:00:00+02:00,3999
2008-10-26 02:15:00+02:00,2198
2008-10-26 02:30:00+02:00,3251
2008-10-26 02:45:00+02:00,2447
2008-10-26 02:00:00+01:00,4466
2008-10-26 02:15:00+01:00,2780
2008-10-26 02:30:00+01:00,4109
2008-10-26 02:45:00+01:00,3262
2008-10-26 03:00:00+01:00,3575
2008-10-26 03:15:00+01:00,1533
2008-10-26 03:30:00+01:00,3898
2008-10-26 03:45:00+01:00,3944
2008-10-26 04:00:00+01:00,3683
2008-10-26 04:15:00+01:00,2820
2008-10-26 04:30:00+01:00,2617
2008-10-26 04:45:00+01:00,3648
2008-10-26 05:00:00+01:00,2863
2008-10-26 05:15:00+01:00,246
2008-10-26 05:30:00+01:00,2040
2008-10-26 05:45:00+01:00,1448
2008-10-26 06:00:00+01:00,843
2008-10-26 06:15:00+01:00,2263
2008-10-26 06:30:00+01:00,160
2008-10-26 06:45:00+01:00,2069
2008-10-26 07:00:00+01:00,793
2008-10-26 07:15:00+01:00,1868
2008-10-26 07:30:00+01:00,2449
2008-10-26 07:45:00+01:00,3752
2008-10-26 08:00:00+01:00,1478
2008-10-26 08:15:00+01:00,780
2008-10-26 08:30:00+01:00,2277
2008-10-26 08:45:00+01:00,165
2008-10-26 09:00:00+01:00,779
2008-10-26 09:15:00+01:00,2258
2008-10-26 09:30:00+01:00,2583
2008-10-26 09:45:00+01:00,36
2008-10-26 10:00:00+01:00,1354
2008-10-26 10:15:00+01:00,1486
2008-10-26 10:30:00+01:00,2510
2008-10-26 10:45:00+01:00,713
2008-10-26 11:00:00+01:00,2204
2008-10-26 11:15:00+01:00,341
2008-10-26 11:30:00+01:00,0
2008-10-26 11:45:00+01:00,617
2008-10-26 12:00:00+01:00,993
2008-10-26 12:15:00+01:00,3763
2008-10-26 12:30:00+01:00,1224
2008-10-26 12:45:00+01:00,1839
2008-10-26 13:00:00+01:00,3685
2008-10-26 13:15:00+01:00,3722
2008-10-26 13:30:00+01:00,2193
2008-10-26 13:45:00+01:00,1021
2008-10-26 14:00:00+01:00,4575
2008-10-26 14:15:00+01:00,352
2008-10-26 14:30:00+01:00,1697
2008-10-26 14:45:00+01:00,5534
2008-10-26 15:00:00+01:00,2790
2008-10-26 15:15:00+01:00,2912
2008-10-26 15:30:00+01:00,2318
2008-10-26 15:45:00+01:00,2160
2008-10-26 16:00:00+01:00,2179
2008-10-26 16:15:00+01:00,2764
2008-10-26 16:30:00+01:00,2779
2008-10-26 16:45:00+01:00,1939
2008-10-26 17:00:00+01:00,2091
2008-10-26 17:15:00+01:00,1834
2008-10-26 17:30:00+01:00,2370
2008-10-26 17:45:00+01:00,3399
2008-10-26 18:00:00+01:00,3180
2008-10-26 18:15:00+01:00,8201
2008-10-26 18:30:00+01:00,6355
2008-10-26 18:45:00+01:00,6931
2008-10-26 19:00:00+01:00,4118
2008-10-26 19:15:00+01:00,9733
2008-10-26 19:30:00+01:00,9944
2008-10-26 19:45:00+01:00,6386
2008-10-26 20:00:00+01:00,8550
2008-10-26 20:15:00+01:00,6022
2008-10-26 20:30:00+01:00,9336
2008-10-26 20:45:00+01:00,8811
2008-10-26 21:00:00+01:00,7916
2008-10-26 21:15:00+01:00,6794
2008-10-26 21:30:00+01:00,6018
2008-10-26 21:45:00+01:00,4101
2008-10-26 22:00:00+01:00,5553
2008-10-26 22:15:00+01:00,5144
2008-10-26 22:30:00+01:00,3979
2008-10-26 22:45:00+01:00,5061
2008-10-26 23:00:00+01:00,3580
2008-10-26 23:15:00+01:00,5538
2008-10-26 23:30:00+01:00,3027
2008-10-26 23:45:00+01:00,2890
2008-10-27 00:00:00+01:00,5484
2008-10-27 00:15:00+01:00,4565
2008-10-27 00:30:00+01:00,6917
2008-10-27 00:45:00+01:00,5142
2008-10-27 01:00:00+01:00,5404
2008-10-27 01:15:00+01:00,2919
2008-10-27 01:30:00+01:00,2977
2008-10-27 01:45:00+01:00,4145
2008-10-27 02:00:00+01:00,6843
2008-10-27 02:15:00+01:00,6060
2008-10-27 02:30:00+01:00,6193
2008-10-27 02:45:00+01:00,6977
2008-10-27 03:00:00+01:00,4450
2008-10-27 03:15:00+01:00,3114
2008-10-27 03:30:00+01:00,3658
2008-10-27 03:45:00+01:00,4614
2008-10-27 04:00:00+01:00,4756
2008-10-27 04:15:00+01:00,6018
2008-10-27 04:30:00+01:00,5693
2008-10-27 04:45:00+01:00,6842
2008-10-27 05:00:00+01:00,2465
2008-10-27 05:15:00+01:00,4970
2008-10-27 05:30:00+01:00,1600
2008-10-27 05:45:00+01:00,4143
2008-10-27 06:00:00+01:00,4024
2008-10-27 06:15:00+01:00,1779
2008-10-27 06:30:00+01:00,2539
2008-10-27 06:45:00+01:00,1474
2008-10-27 07:00:00+01:00,2298
2008-10-27 07:15:00+01:00,2889
2008-10-27 07:30:00+01:00,2399
2008-10-27 07:45:00+01:00,3119
2008-10-27 08:00:00+01:00,2601
2008-10-27 08:15:00+01:00,3375
2008-10-27 08:30:00+01:00,2620
2008-10-27 08:45:00+01:00,2047
2008-10-27 09:00:00+01:00,4100
2008-10-27 09:15:00+01:00,655
2008-10-27 09:30:00+01:00,2739
2008-10-27 09:45:00+01:00,4560
2008-10-27 10:00:00+01:00,314
2008-10-27 10:15:00+01:00,211
2008-10-27 10:30:00+01:00,4189
2008-10-27 10:45:00+01:00,2088
2008-10-27 11:00:00+01:00,674
2008-10-27 11:15:00+01:00,2522
2008-10-27 11:30:00+01:00,3831
2008-10-27 11:45:00+01:00,4737
2008-10-27 12:00:00+01:00,3109
2008-10-27 12:15:00+01:00,8276
2008-10-27 12:30:00+01:00,7803
2008-10-27 12:45:00+01:00,1883
2008-10-27 13:00:00+01:00,6158
2008-10-27 13:15:00+01:00,3941
2008-10-27 13:30:00+01:00,6124
2008-10-27 13:45:00+01:00,4168
2008-10-27 14:00:00+01:00,1775
2008-10-27 14:15:00+01:00,5552
2008-10-27 14:30:00+01:00,2837
2008-10-27 14:45:00+01:00,2799
2008-10-27 15:00:00+01:00,842
2008-10-27 15:15:00+01:00,5447
2008-10-27 15:30:00+01:00,3204
2008-10-27 15:45:00+01:00,1587
2008-10-27 16:00:00+01:00,3625
2008-10-27 16:15:00+01:00,2683
2008-10-27 16:30:00+01:00,3394
2008-10-27 16:45:00+01:00,4370
2008-10-27 17:00:00+01:00,6057
2008-10-27 17:15:00+01:00,1887
2008-10-27 17:30:00+01:00,2115
2008-10-27 17:45:00+01:00,4668
2008-10-27 18:00:00+01:00,5882
2008-10-27 18:15:00+01:00,6981
2008-10-27 18:30:00+01:00,9112
2008-10-27 18:45:00+01:00,5791
2008-10-27 19:00:00+01:00,8076
2008-10-27 19:15:00+01:00,8922
2008-10-27 19:30:00+01:00,5359
2008-10-27 19:45:00+01:00,15540
2008-10-27 20:00:00+01:00,12268
2008-10-27 20:15:00+01:00,8298
2008-10-27 20:30:00+01:00,10493
2008-10-27 20:45:00+01:00,6361
2008-10-27 21:00:00+01:00,10485
2008-10-27 21:15:00+01:00,11706
2008-10-27 21:30:00+01:00,8820
2008-10-27 21:45:00+01:00,5719
2008-10-27 22:00:00+01:00,6642
2008-10-27 22:15:00+01:00,4084
2008-10-27 22:30:00+01:00,8553
2008-10-27 22:45:00+01:00,8624
2008-10-27 23:00:00+01:00,6384
2008-10-27 23:15:00+01:00,4385
2008-10-27 23:30:00+01:00,1596
2008-10-27 23:45:00+01:00,8644
2008-10-28 00:00:00+01:00,656
2008-10-28 00:15:00+01:00,3407
2008-10-28 00:30:00+01:00,521
2008-10-28 00:45:00+01:00,4702
2008-10-28 01:00:00+01:00,6279
2008-10-28 01:15:00+01:00,4608
2008-10-28 01:30:00+01:00,1948
2008-10-28 01:45:00+01:00,5164
2008-10-28 02:00:00+01:00,5153
2008-10-28 02:15:00+01:00,6452
2008-10-28 02:30:00+01:00,3825
2008-10-28 02:45:00+01:00,4215
2008-10-28 03:00:00+01:00,4788
2008-10-28 03:15:00+01:00,4347
2008-10-28 03:30:00+01:00,3361
2008-10-28 03:45:00+01:00,4476
2008-10-28 04:00:00+01:00,6761
2008-10-28 04:15:00+01:00,512
2008-10-28 04:30:00+01:00,3731
2008-10-28 04:45:00+01:00,2692
2008-10-28 05:00:00+01:00,2825
2008-10-28 05:15:00+01:00,3318
2008-10-28 05:30:00+01:00,2741
2008-10-28 05:45:00+01:00,1893
2008-10-28 06:00:00+01:00,5454
2008-10-28 06:15:00+01:00,3458
2008-10-28 06:30:00+01:00,3518
2008-10-28 06:45:00+01:00,3119
2008-10-28 07:00:00+01:00,4098
2008-10-28 07:15:00+01:00,53
2008-10-28 07:30:00+01:00,2261
2008-10-28 07:45:00+01:00,390
2008-10-28 08:00:00+01:00,1998
2008-10-28 08:15:00+01:00,3196
2008-10-28 08:30:00+01:00,3260
2008-10-28 08:45:00+01:00,3449
2008-10-28 09:00:00+01:00,1205
2008-10-28 09:15:00+01:00,1761
2008-10-28 09:30:00+01:00,3016
2008-10-28 09:45:00+01:00,5096
2008-10-28 10:00:00+01:00,1350
2008-10-28 10:15:00+01:00,1853
2008-10-28 10:30:00+01:00,408
2008-10-28 10:45:00+01:00,1728
