profile,period,day,time,power
L0,Transition,Saturday,06:30,68.8
L0,Transition,Saturday,06:45,78.7
L0,Transition,Saturday,07:00,93.4
L0,Transition,Saturday,07:15,111.6
L0,Transition,Saturday,07:30,131.4
L0,Transition,Saturday,07:45,151.0
L0,Transition,Saturday,08:00,168.6
L0,Transition,Saturday,08:15,183.2
L0,Transition,Saturday,08:30,193.7
L0,Transition,Saturday,08:45,199.2
L0,Transition,Saturday,09:00,198.9
L0,Transition,Saturday,09:15,194.1
L0,Transition,Saturday,09:30,186.2
L0,Transition,Saturday,09:45,176.9
L0,Transition,Saturday,10:00,167.6
L0,Transition,Saturday,10:15,159.6
L0,Transition,Saturday,10:30,154.0
L0,Transition,Saturday,10:45,151.9
L0,Transition,Saturday,11:00,153.9
L0,Transition,Saturday,11:15,157.9
L0,Transition,Saturday,11:30,161.3
L0,Transition,Saturday,11:45,161.2
L0,Transition,Saturday,12:00,155.8
L0,Transition,Saturday,12:15,146.7
L0,Transition,Saturday,12:30,135.9
L0,Transition,Saturday,12:45,126.0
L0,Transition,Saturday,13:00,118.5
L0,Transition,Saturday,13:15,113.1
L0,Transition,Saturday,13:30,108.8
L0,Transition,Saturday,13:45,104.7
L0,Transition,Saturday,14:00,100.0
L0,Transition,Saturday,14:15,95.3
L0,Transition,Saturday,14:30,91.1
L0,Transition,Saturday,14:45,88.0
L0,Transition,Saturday,15:00,86.6
L0,Transition,Saturday,15:15,86.3
L0,Transition,Saturday,15:30,86.7
L0,Transition,Saturday,15:45,87.1
L0,Transition,Saturday,16:00,87.1
L0,Transition,Saturday,16:15,87.3
L0,Transition,Saturday,16:30,88.5
L0,Transition,Saturday,16:45,91.7
L0,Transition,Saturday,17:00,97.4
L0,Transition,Saturday,17:15,105.7
L0,Transition,Saturday,17:30,116.2
L0,Transition,Saturday,17:45,128.8
L0,Transition,Saturday,18:00,142.9
L0,Transition,Saturday,18:15,157.3
L0,Transition,Saturday,18:30,170.7
L0,Transition,Saturday,18:45,181.6
L0,Transition,Saturday,19:00,188.7
L0,Transition,Saturday,19:15,191.7
L0,Transition,Saturday,19:30,190.6
L0,Transition,Saturday,19:45,185.3
L0,Transition,Saturday,20:00,175.8
L0,Transition,Saturday,20:15,163.7
L0,Transition,Saturday,20:30,150.5
L0,Transition,Saturday,20:45,138.0
L0,Transition,Saturday,21:00,127.4
L0,Transition,Saturday,21:15,118.8
L0,Transition,Saturday,21:30,111.6
L0,Transition,Saturday,21:45,105.6
L0,Transition,Saturday,22:00,100.3
L0,Transition,Saturday,22:15,95.5
L0,Transition,Saturday,22:30,90.9
L0,Transition,Saturday,22:45,86.1
L0,Transition,Saturday,23:00,81.1
L0,Transition,Saturday,23:15,76.1
L0,Transition,Saturday,23:30,71.5
L0,Transition,Saturday,23:45,67.6
L0,Transition,Sunday,00:00,64.8
L0,Transition,Sunday,00:15,62.7
L0,Transition,Sunday,00:30,61.3
L0,Transition,Sunday,00:45,60.2
L0,Transition,Sunday,01:00,59.2
L0,Transition,Sunday,01:15,58.2
L0,Transition,Sunday,01:30,57.3
L0,Transition,Sunday,01:45,56.5
L0,Transition,Sunday,02:00,55.8
L0,Transition,Sunday,02:15,55.3
L0,Transition,Sunday,02:30,54.9
L0,Transition,Sunday,02:45,54.7
L0,Transition,Sunday,03:00,54.6
L0,Transition,Sunday,03:15,54.6
L0,Transition,Sunday,03:30,54.7
L0,Transition,Sunday,03:45,54.7
L0,Transition,Sunday,04:00,54.5
L0,Transition,Sunday,04:15,54.3
L0,Transition,Sunday,04:30,54.3
L0,Transition,Sunday,04:45,54.7
L0,Transition,Sunday,05:00,55.5
L0,Transition,Sunday,05:15,57.3
L0,Transition,Sunday,05:30,60.3
L0,Transition,Sunday,05:45,64.8
L0,Transition,Sunday,06:00,71.3
L0,Transition,Sunday,06:15,79.8
L0,Transition,Sunday,06:30,90.6
L0,Transition,Sunday,06:45,103.7
L0,Transition,Sunday,07:00,119.3
L0,Transition,Sunday,07:15,136.3
L0,Transition,Sunday,07:30,153.8
L0,Transition,Sunday,07:45,170.4
L0,Transition,Sunday,08:00,185.3
L0,Transition,Sunday,08:15,197.0
L0,Transition,Sunday,08:30,204.6
L0,Transition,Sunday,08:45,206.6
L0,Transition,Sunday,09:00,202.4
L0,Transition,Sunday,09:15,193.4
L0,Transition,Sunday,09:30,181.5
L0,Transition,Sunday,09:45,168.6
L0,Transition,Sunday,10:00,156.5
L0,Transition,Sunday,10:15,146.4
L0,Transition,Sunday,10:30,139.6
L0,Transition,Sunday,10:45,137.1
L0,Transition,Sunday,11:00,139.4
L0,Transition,Sunday,11:15,144.3
L0,Transition,Sunday,11:30,148.8
L0,Transition,Sunday,11:45,150.1
L0,Transition,Sunday,12:00,146.0
L0,Transition,Sunday,12:15,138.1
L0,Transition,Sunday,12:30,128.5
L0,Transition,Sunday,12:45,119.5
L0,Transition,Sunday,13:00,112.9
L0,Transition,Sunday,13:15,108.6
L0,Transition,Sunday,13:30,105.7
L0,Transition,Sunday,13:45,103.7
L0,Transition,Sunday,14:00,102.0
L0,Transition,Sunday,14:15,100.5
L0,Transition,Sunday,14:30,99.2
L0,Transition,Sunday,14:45,98.2
L0,Transition,Sunday,15:00,97.4
L0,Transition,Sunday,15:15,96.7
L0,Transition,Sunday,15:30,96.1
L0,Transition,Sunday,15:45,95.4
L0,Transition,Sunday,16:00,94.7
L0,Transition,Sunday,16:15,94.5
L0,Transition,Sunday,16:30,95.8
L0,Transition,Sunday,16:45,99.1
L0,Transition,Sunday,17:00,105.2
L0,Transition,Sunday,17:15,114.0
L0,Transition,Sunday,17:30,125.3
L0,Transition,Sunday,17:45,138.9
L0,Transition,Sunday,18:00,154.5
L0,Transition,Sunday,18:15,170.3
L0,Transition,Sunday,18:30,184.6
L0,Transition,Sunday,18:45,195.4
L0,Transition,Sunday,19:00,201.4
L0,Transition,Sunday,19:15,202.7
L0,Transition,Sunday,19:30,199.9
L0,Transition,Sunday,19:45,193.6
L0,Transition,Sunday,20:00,184.4
L0,Transition,Sunday,20:15,173.4
L0,Transition,Sunday,20:30,161.6
L0,Transition,Sunday,20:45,150.1
L0,Transition,Sunday,21:00,139.6
L0,Transition,Sunday,21:15,130.3
L0,Transition,Sunday,21:30,122.1
L0,Transition,Sunday,21:45,114.9
L0,Transition,Sunday,22:00,108.4
L0,Transition,Sunday,22:15,102.5
L0,Transition,Sunday,22:30,97.0
L0,Transition,Sunday,22:45,91.7
L0,Transition,Sunday,23:00,86.4
L0,Transition,Sunday,23:15,81.2
L0,Transition,Sunday,23:30,76.4
L0,Transition,Sunday,23:45,72.3
L1,Summer,Workday,00:00,57.7
L1,Summer,Workday,00:15,56.2
L1,Summer,Workday,00:30,54.9
L1,Summer,Workday,00:45,53.7
L1,Summer,Workday,01:00,52.6
L1,Summer,Workday,01:15,51.6
L1,Summer,Workday,01:30,50.8
L1,Summer,Workday,01:45,50.2
L1,Summer,Workday,02:00,50.1
L1,Summer,Workday,02:15,50.2
L1,Summer,Workday,02:30,50.3
L1,Summer,Workday,02:45,50.2
L1,Summer,Workday,03:00,49.9
L1,Summer,Workday,03:15,49.2
L1,Summer,Workday,03:30,48.5
L1,Summer,Workday,03:45,47.9
L1,Summer,Workday,04:00,47.4
L1,Summer,Workday,04:15,47.2
L1,Summer,Workday,04:30,47.4
L1,Summer,Workday,04:45,47.9
L1,Summer,Workday,05:00,48.9
L1,Summer,Workday,05:15,50.7
L1,Summer,Workday,05:30,53.4
L1,Summer,Workday,05:45,57.2
L1,Summer,Workday,06:00,62.8
L1,Summer,Workday,06:15,71.2
L1,Summer,Workday,06:30,84.0
L1,Summer,Workday,06:45,102.8
L1,Summer,Workday,07:00,128.1
L1,Summer,Workday,07:15,156.9
L1,Summer,Workday,07:30,185.2
L1,Summer,Workday,07:45,209.1
L1,Summer,Workday,08:00,225.3
L1,Summer,Workday,08:15,232.6
L1,Summer,Workday,08:30,230.9
L1,Summer,Workday,08:45,219.6
L1,Summer,Workday,09:00,199.4
L1,Summer,Workday,09:15,174.1
L1,Summer,Workday,09:30,148.5
L1,Summer,Workday,09:45,127.3
L1,Summer,Workday,10:00,114.4
L1,Summer,Workday,10:15,108.7
L1,Summer,Workday,10:30,108.3
L1,Summer,Workday,10:45,111.0
L1,Summer,Workday,11:00,115.0
L1,Summer,Workday,11:15,118.7
L1,Summer,Workday,11:30,121.0
L1,Summer,Workday,11:45,120.3
L1,Summer,Workday,12:00,116.0
L1,Summer,Workday,12:15,109.0
L1,Summer,Workday,12:30,100.9
L1,Summer,Workday,12:45,93.5
L1,Summer,Workday,13:00,87.9
L1,Summer,Workday,13:15,84.2
L1,Summer,Workday,13:30,82.2
L1,Summer,Workday,13:45,81.8
L1,Summer,Workday,14:00,82.5
L1,Summer,Workday,14:15,83.9
L1,Summer,Workday,14:30,85.5
L1,Summer,Workday,14:45,86.5
L1,Summer,Workday,15:00,86.5
L1,Summer,Workday,15:15,85.9
L1,Summer,Workday,15:30,85.0
L1,Summer,Workday,15:45,84.1
L1,Summer,Workday,16:00,83.7
L1,Summer,Workday,16:15,83.5
L1,Summer,Workday,16:30,83.3
L1,Summer,Workday,16:45,83.0
L1,Summer,Workday,17:00,82.8
L1,Summer,Workday,17:15,85.7
L1,Summer,Workday,17:30,95.1
L1,Summer,Workday,17:45,114.5
L1,Summer,Workday,18:00,145.3
L1,Summer,Workday,18:15,181.1
L1,Summer,Workday,18:30,213.8
L1,Summer,Workday,18:45,234.8
L1,Summer,Workday,19:00,238.4
L1,Summer,Workday,19:15,227.6
L1,Summer,Workday,19:30,208.2
L1,Summer,Workday,19:45,185.8
L1,Summer,Workday,20:00,164.9
L1,Summer,Workday,20:15,146.5
L1,Summer,Workday,20:30,130.5
L1,Summer,Workday,20:45,116.8
L1,Summer,Workday,21:00,105.4
L1,Summer,Workday,21:15,96.1
L1,Summer,Workday,21:30,88.7
L1,Summer,Workday,21:45,83.0
L1,Summer,Workday,22:00,78.6
L1,Summer,Workday,22:15,75.3
L1,Summer,Workday,22:30,72.6
L1,Summer,Workday,22:45,70.1
L1,Summer,Workday,23:00,67.4
L1,Summer,Workday,23:15,64.6
L1,Summer,Workday,23:30,61.9
L1,Summer,Workday,23:45,59.6
L1,Summer,Saturday,00:00,58.2
L1,Summer,Saturday,00:15,57.3
L1,Summer,Saturday,00:30,56.7
L1,Summer,Saturday,00:45,56.1
L1,Summer,Saturday,01:00,55.2
L1,Summer,Saturday,01:15,54.2
L1,Summer,Saturday,01:30,53.3
L1,Summer,Saturday,01:45,52.6
L1,Summer,Saturday,02:00,52.2
L1,Summer,Saturday,02:15,52.0
L1,Summer,Saturday,02:30,51.8
L1,Summer,Saturday,02:45,51.4
L1,Summer,Saturday,03:00,50.7
L1,Summer,Saturday,03:15,49.7
L1,Summer,Saturday,03:30,48.7
L1,Summer,Saturday,03:45,47.9
L1,Summer,Saturday,04:00,47.4
L1,Summer,Saturday,04:15,47.3
L1,Summer,Saturday,04:30,47.5
L1,Summer,Saturday,04:45,47.9
L1,Summer,Saturday,05:00,48.5
L1,Summer,Saturday,05:15,49.3
L1,Summer,Saturday,05:30,50.3
L1,Summer,Saturday,05:45,51.4
L1,Summer,Saturday,06:00,53.1
L1,Summer,Saturday,06:15,57.1
L1,Summer,Saturday,06:30,66.0
L1,Summer,Saturday,06:45,81.8
L1,Summer,Saturday,07:00,105.9
L1,Summer,Saturday,07:15,135.6
L1,Summer,Saturday,07:30,167.0
L1,Summer,Saturday,07:45,196.3
L1,Summer,Saturday,08:00,220.0
L1,Summer,Saturday,08:15,235.9
L1,Summer,Saturday,08:30,241.9
L1,Summer,Saturday,08:45,236.0
L1,Summer,Saturday,09:00,217.4
L1,Summer,Saturday,09:15,190.6
L1,Summer,Saturday,09:30,161.4
L1,Summer,Saturday,09:45,135.5
L1,Summer,Saturday,10:00,117.5
L1,Summer,Saturday,10:15,107.1
L1,Summer,Saturday,10:30,102.7
L1,Summer,Saturday,10:45,102.8
L1,Summer,Saturday,11:00,105.9
L1,Summer,Saturday,11:15,109.8
L1,Summer,Saturday,11:30,112.6
L1,Summer,Saturday,11:45,112.2
L1,Summer,Saturday,12:00,107.1
L1,Summer,Saturday,12:15,98.8
L1,Summer,Saturday,12:30,89.7
L1,Summer,Saturday,12:45,81.8
L1,Summer,Saturday,13:00,76.8
L1,Summer,Saturday,13:15,74.3
L1,Summer,Saturday,13:30,73.2
L1,Summer,Saturday,13:45,72.4
L1,Summer,Saturday,14:00,71.2
L1,Summer,Saturday,14:15,69.7
L1,Summer,Saturday,14:30,68.0
L1,Summer,Saturday,14:45,66.6
L1,Summer,Saturday,15:00,65.6
L1,Summer,Saturday,15:15,65.0
L1,Summer,Saturday,15:30,64.6
L1,Summer,Saturday,15:45,64.3
L1,Summer,Saturday,16:00,63.9
L1,Summer,Saturday,16:15,63.8
L1,Summer,Saturday,16:30,64.2
L1,Summer,Saturday,16:45,65.4
L1,Summer,Saturday,17:00,68.1
L1,Summer,Saturday,17:15,74.2
L1,Summer,Saturday,17:30,85.8
L1,Summer,Saturday,17:45,105.1
L1,Summer,Saturday,18:00,133.1
L1,Summer,Saturday,18:15,164.7
L1,Summer,Saturday,18:30,193.7
L1,Summer,Saturday,18:45,213.8
L1,Summer,Saturday,19:00,220.4
L1,Summer,Saturday,19:15,215.3
L1,Summer,Saturday,19:30,201.8
L1,Summer,Saturday,19:45,183.4
L1,Summer,Saturday,20:00,163.1
L1,Summer,Saturday,20:15,142.7
L1,Summer,Saturday,20:30,123.7
L1,Summer,Saturday,20:45,107.5
L1,Summer,Saturday,21:00,95.2
L1,Summer,Saturday,21:15,86.4
L1,Summer,Saturday,21:30,80.2
L1,Summer,Saturday,21:45,75.9
L1,Summer,Saturday,22:00,72.7
L1,Summer,Saturday,22:15,70.2
L1,Summer,Saturday,22:30,67.9
L1,Summer,Saturday,22:45,65.4
L1,Summer,Saturday,23:00,62.6
L1,Summer,Saturday,23:15,59.6
L1,Summer,Saturday,23:30,57.0
L1,Summer,Saturday,23:45,54.9
L1,Summer,Sunday,00:00,53.8
L1,Summer,Sunday,00:15,53.3
L1,Summer,Sunday,00:30,53.0
L1,Summer,Sunday,00:45,52.6
L1,Summer,Sunday,01:00,51.7
L1,Summer,Sunday,01:15,50.6
L1,Summer,Sunday,01:30,49.6
L1,Summer,Sunday,01:45,49.1
L1,Summer,Sunday,02:00,49.1
L1,Summer,Sunday,02:15,49.6
L1,Summer,Sunday,02:30,50.1
L1,Summer,Sunday,02:45,50.2
L1,Summer,Sunday,03:00,49.8
L1,Summer,Sunday,03:15,48.9
L1,Summer,Sunday,03:30,47.8
L1,Summer,Sunday,03:45,46.7
L1,Summer,Sunday,04:00,46.0
L1,Summer,Sunday,04:15,45.6
L1,Summer,Sunday,04:30,45.8
L1,Summer,Sunday,04:45,46.7
L1,Summer,Sunday,05:00,48.5
L1,Summer,Sunday,05:15,51.1
L1,Summer,Sunday,05:30,54.8
L1,Summer,Sunday,05:45,59.6
L1,Summer,Sunday,06:00,65.8
L1,Summer,Sunday,06:15,75.1
L1,Summer,Sunday,06:30,89.1
L1,Summer,Sunday,06:45,109.8
L1,Summer,Sunday,07:00,137.8
L1,Summer,Sunday,07:15,169.2
L1,Summer,Sunday,07:30,198.9
L1,Summer,Sunday,07:45,222.0
L1,Summer,Sunday,08:00,234.3
L1,Summer,Sunday,08:15,236.2
L1,Summer,Sunday,08:30,229.0
L1,Summer,Sunday,08:45,213.8
L1,Summer,Sunday,09:00,192.5
L1,Summer,Sunday,09:15,168.3
L1,Summer,Sunday,09:30,144.9
L1,Summer,Sunday,09:45,126.2
L1,Summer,Sunday,10:00,114.8
L1,Summer,Sunday,10:15,109.9
L1,Summer,Sunday,10:30,109.6
L1,Summer,Sunday,10:45,112.2
L1,Summer,Sunday,11:00,115.9
L1,Summer,Sunday,11:15,119.3
L1,Summer,Sunday,11:30,121.2
L1,Summer,Sunday,11:45,120.3
L1,Summer,Sunday,12:00,115.9
L1,Summer,Sunday,12:15,108.9
L1,Summer,Sunday,12:30,100.9
L1,Summer,Sunday,12:45,93.5
L1,Summer,Sunday,13:00,87.9
L1,Summer,Sunday,13:15,84.2
L1,Summer,Sunday,13:30,82.3
L1,Summer,Sunday,13:45,81.8
L1,Summer,Sunday,14:00,82.5
L1,Summer,Sunday,14:15,84.0
L1,Summer,Sunday,14:30,85.5
L1,Summer,Sunday,14:45,86.5
L1,Summer,Sunday,15:00,86.5
L1,Summer,Sunday,15:15,85.8
L1,Summer,Sunday,15:30,84.8
L1,Summer,Sunday,15:45,84.1
L1,Summer,Sunday,16:00,83.9
L1,Summer,Sunday,16:15,84.1
L1,Summer,Sunday,16:30,84.2
L1,Summer,Sunday,16:45,84.1
L1,Summer,Sunday,17:00,84.0
L1,Summer,Sunday,17:15,86.4
L1,Summer,Sunday,17:30,94.8
L1,Summer,Sunday,17:45,112.2
L1,Summer,Sunday,18:00,140.2
L1,Summer,Sunday,18:15,173.4
L1,Summer,Sunday,18:30,205.0
L1,Summer,Sunday,18:45,227.8
L1,Summer,Sunday,19:00,236.6
L1,Summer,Sunday,19:15,232.9
L1,Summer,Sunday,19:30,219.9
L1,Summer,Sunday,19:45,201.0
L1,Summer,Sunday,20:00,179.1
L1,Summer,Sunday,20:15,156.5
L1,Summer,Sunday,20:30,135.1
L1,Summer,Sunday,20:45,116.8
L1,Summer,Sunday,21:00,103.2
L1,Summer,Sunday,21:15,93.5
L1,Summer,Sunday,21:30,86.7
L1,Summer,Sunday,21:45,81.8
L1,Summer,Sunday,22:00,77.7
L1,Summer,Sunday,22:15,74.1
L1,Summer,Sunday,22:30,70.9
L1,Summer,Sunday,22:45,67.8
L1,Summer,Sunday,23:00,64.7
L1,Summer,Sunday,23:15,61.8
L1,Summer,Sunday,23:30,59.2
L1,Summer,Sunday,23:45,57.2
L1,Winter,Workday,00:00,66.7
L1,Winter,Workday,00:15,64.8
L1,Winter,Workday,00:30,63.2
L1,Winter,Workday,00:45,61.9
L1,Winter,Workday,01:00,60.8
L1,Winter,Workday,01:15,59.8
L1,Winter,Workday,01:30,59.0
L1,Winter,Workday,01:45,58.4
L1,Winter,Workday,02:00,58.0
L1,Winter,Workday,02:15,57.7
L1,Winter,Workday,02:30,57.5
L1,Winter,Workday,02:45,57.2
L1,Winter,Workday,03:00,57.0
L1,Winter,Workday,03:15,56.7
L1,Winter,Workday,03:30,56.4
L1,Winter,Workday,03:45,56.1
L1,Winter,Workday,04:00,55.7
L1,Winter,Workday,04:15,55.5
L1,Winter,Workday,04:30,55.6
L1,Winter,Workday,04:45,56.1
L1,Winter,Workday,05:00,57.2
L1,Winter,Workday,05:15,59.4
L1,Winter,Workday,05:30,62.7
L1,Winter,Workday,05:45,67.8
L1,Winter,Workday,06:00,74.8
L1,Winter,Workday,06:15,84.9
L1,Winter,Workday,06:30,98.9
L1,Winter,Workday,06:45,118.0
L1,Winter,Workday,07:00,142.5
L1,Winter,Workday,07:15,170.9
L1,Winter,Workday,07:30,200.8
L1,Winter,Workday,07:45,230.2
L1,Winter,Workday,08:00,256.4
L1,Winter,Workday,08:15,276.3
L1,Winter,Workday,08:30,286.3
L1,Winter,Workday,08:45,282.7
L1,Winter,Workday,09:00,263.8
L1,Winter,Workday,09:15,234.4
L1,Winter,Workday,09:30,201.1
L1,Winter,Workday,09:45,170.6
L1,Winter,Workday,10:00,148.1
L1,Winter,Workday,10:15,133.7
L1,Winter,Workday,10:30,126.0
L1,Winter,Workday,10:45,123.8
L1,Winter,Workday,11:00,125.7
L1,Winter,Workday,11:15,129.3
L1,Winter,Workday,11:30,132.2
L1,Winter,Workday,11:45,132.0
L1,Winter,Workday,12:00,127.0
L1,Winter,Workday,12:15,118.8
L1,Winter,Workday,12:30,109.6
L1,Winter,Workday,12:45,101.6
L1,Winter,Workday,13:00,96.8
L1,Winter,Workday,13:15,94.6
L1,Winter,Workday,13:30,94.2
L1,Winter,Workday,13:45,94.6
L1,Winter,Workday,14:00,95.1
L1,Winter,Workday,14:15,95.5
L1,Winter,Workday,14:30,95.7
L1,Winter,Workday,14:45,95.8
L1,Winter,Workday,15:00,95.8
L1,Winter,Workday,15:15,95.8
L1,Winter,Workday,15:30,96.1
L1,Winter,Workday,15:45,97.0
L1,Winter,Workday,16:00,98.5
L1,Winter,Workday,16:15,101.2
L1,Winter,Workday,16:30,105.2
L1,Winter,Workday,16:45,111.0
L1,Winter,Workday,17:00,119.1
L1,Winter,Workday,17:15,131.1
L1,Winter,Workday,17:30,148.8
L1,Winter,Workday,17:45,174.1
L1,Winter,Workday,18:00,207.3
L1,Winter,Workday,18:15,243.1
L1,Winter,Workday,18:30,274.4
L1,Winter,Workday,18:45,294.4
L1,Winter,Workday,19:00,298.0
L1,Winter,Workday,19:15,287.5
L1,Winter,Workday,19:30,267.1
L1,Winter,Workday,19:45,240.7
L1,Winter,Workday,20:00,212.2
L1,Winter,Workday,20:15,183.8
L1,Winter,Workday,20:30,157.6
L1,Winter,Workday,20:45,135.5
L1,Winter,Workday,21:00,118.9
L1,Winter,Workday,21:15,107.2
L1,Winter,Workday,21:30,99.1
L1,Winter,Workday,21:45,93.5
L1,Winter,Workday,22:00,89.3
L1,Winter,Workday,22:15,86.1
L1,Winter,Workday,22:30,83.3
L1,Winter,Workday,22:45,80.6
L1,Winter,Workday,23:00,77.7
L1,Winter,Workday,23:15,74.6
L1,Winter,Workday,23:30,71.6
L1,Winter,Workday,23:45,68.9
L1,Winter,Saturday,00:00,67.9
L1,Winter,Saturday,00:15,67.6
L1,Winter,Saturday,00:30,67.8
L1,Winter,Saturday,00:45,67.8
L1,Winter,Saturday,01:00,67.3
L1,Winter,Saturday,01:15,66.5
L1,Winter,Saturday,01:30,65.4
L1,Winter,Saturday,01:45,64.3
L1,Winter,Saturday,02:00,63.2
L1,Winter,Saturday,02:15,62.3
L1,Winter,Saturday,02:30,61.5
L1,Winter,Saturday,02:45,60.8
L1,Winter,Saturday,03:00,60.1
L1,Winter,Saturday,03:15,59.5
L1,Winter,Saturday,03:30,59.0
L1,Winter,Saturday,03:45,58.4
L1,Winter,Saturday,04:00,57.8
L1,Winter,Saturday,04:15,57.3
L1,Winter,Saturday,04:30,57.1
L1,Winter,Saturday,04:45,57.2
L1,Winter,Saturday,05:00,58.0
L1,Winter,Saturday,05:15,59.3
L1,Winter,Saturday,05:30,61.4
L1,Winter,Saturday,05:45,64.3
L1,Winter,Saturday,06:00,68.2
L1,Winter,Saturday,06:15,74.7
L1,Winter,Saturday,06:30,85.3
L1,Winter,Saturday,06:45,101.6
L1,Winter,Saturday,07:00,124.9
L1,Winter,Saturday,07:15,153.4
L1,Winter,Saturday,07:30,185.3
L1,Winter,Saturday,07:45,218.5
L1,Winter,Saturday,08:00,250.4
L1,Winter,Saturday,08:15,276.9
L1,Winter,Saturday,08:30,293.5
L1,Winter,Saturday,08:45,295.6
L1,Winter,Saturday,09:00,280.5
L1,Winter,Saturday,09:15,252.9
L1,Winter,Saturday,09:30,219.2
L1,Winter,Saturday,09:45,185.8
L1,Winter,Saturday,10:00,158.0
L1,Winter,Saturday,10:15,137.3
L1,Winter,Saturday,10:30,123.9
L1,Winter,Saturday,10:45,118.0
L1,Winter,Saturday,11:00,119.2
L1,Winter,Saturday,11:15,124.5
L1,Winter,Saturday,11:30,130.0
L1,Winter,Saturday,11:45,132.0
L1,Winter,Saturday,12:00,127.8
L1,Winter,Saturday,12:15,119.2
L1,Winter,Saturday,12:30,109.1
L1,Winter,Saturday,12:45,100.5
L1,Winter,Saturday,13:00,95.5
L1,Winter,Saturday,13:15,93.4
L1,Winter,Saturday,13:30,92.8
L1,Winter,Saturday,13:45,92.3
L1,Winter,Saturday,14:00,90.7
L1,Winter,Saturday,14:15,88.2
L1,Winter,Saturday,14:30,85.5
L1,Winter,Saturday,14:45,83.0
L1,Winter,Saturday,15:00,81.1
L1,Winter,Saturday,15:15,79.9
L1,Winter,Saturday,15:30,79.4
L1,Winter,Saturday,15:45,79.4
L1,Winter,Saturday,16:00,80.1
L1,Winter,Saturday,16:15,81.5
L1,Winter,Saturday,16:30,84.3
L1,Winter,Saturday,16:45,88.8
L1,Winter,Saturday,17:00,95.7
L1,Winter,Saturday,17:15,106.9
L1,Winter,Saturday,17:30,124.9
L1,Winter,Saturday,17:45,151.9
L1,Winter,Saturday,18:00,188.6
L1,Winter,Saturday,18:15,229.1
L1,Winter,Saturday,18:30,266.1
L1,Winter,Saturday,18:45,292.1
L1,Winter,Saturday,19:00,301.4
L1,Winter,Saturday,19:15,295.6
L1,Winter,Saturday,19:30,278.1
L1,Winter,Saturday,19:45,252.4
L1,Winter,Saturday,20:00,221.6
L1,Winter,Saturday,20:15,189.2
L1,Winter,Saturday,20:30,158.2
L1,Winter,Saturday,20:45,132.0
L1,Winter,Saturday,21:00,113.0
L1,Winter,Saturday,21:15,100.3
L1,Winter,Saturday,21:30,92.4
L1,Winter,Saturday,21:45,87.6
L1,Winter,Saturday,22:00,84.6
L1,Winter,Saturday,22:15,82.4
L1,Winter,Saturday,22:30,80.5
L1,Winter,Saturday,22:45,78.3
L1,Winter,Saturday,23:00,75.3
L1,Winter,Saturday,23:15,71.8
L1,Winter,Saturday,23:30,68.3
L1,Winter,Saturday,23:45,65.4
L1,Winter,Sunday,00:00,63.5
L1,Winter,Sunday,00:15,62.2
L1,Winter,Sunday,00:30,61.4
L1,Winter,Sunday,00:45,60.8
L1,Winter,Sunday,01:00,59.9
L1,Winter,Sunday,01:15,59.0
L1,Winter,Sunday,01:30,58.1
L1,Winter,Sunday,01:45,57.2
L1,Winter,Sunday,02:00,56.7
L1,Winter,Sunday,02:15,56.3
L1,Winter,Sunday,02:30,56.1
L1,Winter,Sunday,02:45,56.1
L1,Winter,Sunday,03:00,56.2
L1,Winter,Sunday,03:15,56.3
L1,Winter,Sunday,03:30,56.3
L1,Winter,Sunday,03:45,56.1
L1,Winter,Sunday,04:00,55.5
L1,Winter,Sunday,04:15,54.9
L1,Winter,Sunday,04:30,54.6
L1,Winter,Sunday,04:45,54.9
L1,Winter,Sunday,05:00,56.1
L1,Winter,Sunday,05:15,58.6
L1,Winter,Sunday,05:30,62.8
L1,Winter,Sunday,05:45,68.9
L1,Winter,Sunday,06:00,77.5
L1,Winter,Sunday,06:15,89.2
L1,Winter,Sunday,06:30,104.8
L1,Winter,Sunday,06:45,125.0
L1,Winter,Sunday,07:00,150.1
L1,Winter,Sunday,07:15,178.5
L1,Winter,Sunday,07:30,208.2
L1,Winter,Sunday,07:45,237.2
L1,Winter,Sunday,08:00,263.0
L1,Winter,Sunday,08:15,282.1
L1,Winter,Sunday,08:30,290.8
L1,Winter,Sunday,08:45,285.1
L1,Winter,Sunday,09:00,263.1
L1,Winter,Sunday,09:15,230.4
L1,Winter,Sunday,09:30,194.8
L1,Winter,Sunday,09:45,163.6
L1,Winter,Sunday,10:00,142.8
L1,Winter,Sunday,10:15,131.8
L1,Winter,Sunday,10:30,128.2
L1,Winter,Sunday,10:45,129.7
L1,Winter,Sunday,11:00,134.0
L1,Winter,Sunday,11:15,138.9
L1,Winter,Sunday,11:30,142.1
L1,Winter,Sunday,11:45,141.4
L1,Winter,Sunday,12:00,135.2
L1,Winter,Sunday,12:15,125.4
L1,Winter,Sunday,12:30,114.6
L1,Winter,Sunday,12:45,105.1
L1,Winter,Sunday,13:00,99.2
L1,Winter,Sunday,13:15,96.4
L1,Winter,Sunday,13:30,95.9
L1,Winter,Sunday,13:45,97.0
L1,Winter,Sunday,14:00,98.7
L1,Winter,Sunday,14:15,100.7
L1,Winter,Sunday,14:30,102.6
L1,Winter,Sunday,14:45,104.0
L1,Winter,Sunday,15:00,104.6
L1,Winter,Sunday,15:15,104.8
L1,Winter,Sunday,15:30,104.9
